,mean,se_mean,sd,n_eff,Rhat
"Rt_adj[170,49]",0.31214167678374566,0.010429593808370696,0.10164171378793874,94.97497082733774,1.034198695940671
"Rt_adj[171,49]",0.3121416767835709,0.010429593808340217,0.10164171378753871,94.97497082714527,1.0341986959404874
"Rt_adj[172,49]",0.31214167678340937,0.010429593808311962,0.10164171378716827,94.97497082696759,1.0341986959403167
"Rt_adj[173,49]",0.31214167678326005,0.010429593808285767,0.1016417137868252,94.9749708268035,1.0341986959401572
"Rt_adj[174,49]",0.3121416767831221,0.010429593808261474,0.10164171378650742,94.97497082665207,1.0341986959400091
"Rt_adj[175,49]",0.3121416767829945,0.010429593808238956,0.1016417137862131,94.97497082651213,1.0341986959398708
"Rt_adj[176,49]",0.3121416767828765,0.010429593808218071,0.10164171378594045,94.97497082638299,1.034198695939742
"Rt_adj[177,49]",0.3121416767827675,0.010429593808198702,0.10164171378568787,94.97497082626373,1.0341986959396223
"Rt_adj[178,49]",0.31214167678266663,0.010429593808180742,0.10164171378545385,94.97497082615348,1.0341986959395106
"Rt_adj[179,49]",0.3121416767825734,0.010429593808164082,0.10164171378523702,94.97497082605169,1.0341986959394067
"Rt_adj[180,49]",0.3121416767824871,0.010429593808148629,0.10164171378503611,94.97497082595767,1.03419869593931
"Rt_adj[181,49]",0.31214167678240734,0.010429593808134302,0.10164171378484994,94.97497082587068,1.0341986959392198
"Rt_adj[182,49]",0.31214167678233345,0.010429593808121002,0.10164171378467739,94.97497082579044,1.0341986959391358
"Rt_adj[183,49]",0.31214167678226523,0.010429593808108673,0.10164171378451749,94.97497082571616,1.0341986959390577
"Rt_adj[184,49]",0.31214167678220206,0.010429593808097236,0.10164171378436929,94.97497082564749,1.0341986959389848
"Rt_adj[185,49]",0.3121416767821436,0.010429593808086621,0.1016417137842319,94.97497082558405,1.0341986959389173
"Rt_adj[186,49]",0.3121416767820895,0.010429593808076771,0.10164171378410455,94.97497082552546,1.0341986959388543
"Rt_adj[187,49]",0.3121416767820394,0.010429593808067636,0.10164171378398651,94.97497082547123,1.0341986959387957
"Rt_adj[188,49]",0.312141676781993,0.010429593808059159,0.10164171378387707,94.97497082542111,1.034198695938741
"Rt_adj[189,49]",0.31214167678195015,0.010429593808051288,0.1016417137837756,94.97497082537481,1.03419869593869
"Rt_adj[190,49]",0.3121416767819104,0.01042959380804399,0.10164171378368152,94.97497082533192,1.0341986959386427
"Rt_adj[191,49]",0.31214167678187366,0.010429593808037216,0.10164171378359427,94.97497082529223,1.0341986959385987
"Rt_adj[192,49]",0.3121416767818396,0.010429593808030924,0.10164171378351336,94.9749708252556,1.0341986959385576
"Rt_adj[193,49]",0.3121416767818081,0.010429593808025092,0.10164171378343834,94.97497082522165,1.0341986959385194
"Rt_adj[194,49]",0.3121416767817789,0.010429593808019676,0.10164171378336877,94.97497082519024,1.034198695938484
"Rt_adj[1,50]",0.3307760614797214,0.007218853084903334,0.0970021177915673,180.56186235357745,1.0034975274953246
