,FIPS,x,y,cluster
0,01001,55601.0,0.18978075933886082,0
1,01003,218022.0,0.2111025492840172,4
2,01005,24881.0,0.1835135243760299,0
3,01007,22400.0,0.17169642857142858,4
4,01009,57840.0,0.2293741355463347,0
5,01011,10138.0,0.15604655750641153,0
6,01013,19680.0,0.17383130081300813,0
7,01015,114277.0,0.23314402723207645,4
8,01017,33615.0,0.20832961475531755,0
9,01019,26032.0,0.2080900430239705,0
10,01021,44153.0,0.16186895567685095,0
11,01023,12841.0,0.22202320691534927,0
12,01025,23920.0,0.1757943143812709,4
13,01027,13275.0,0.2033898305084746,0
14,01029,14987.0,0.16801227730699939,0
15,01031,51909.0,0.23466065614825946,0
16,01033,54762.0,0.20925094043314707,0
17,01035,12277.0,0.1532133257310418,0
18,01037,10715.0,0.22622491833877742,0
19,01039,36986.0,0.2321959660412048,0
20,01041,13824.0,0.16825810185185186,0
21,01043,83442.0,0.22241796697106972,0
22,01045,48956.0,0.24585341939700955,0
23,01047,38310.0,0.21080657791699295,4
24,01049,71385.0,0.1882888562022834,0
25,01051,81887.0,0.19779696410907716,0
26,01053,36748.0,0.17252639599433983,0
27,01055,102501.0,0.23820255412142322,4
28,01057,16433.0,0.19917239700602446,0
29,01059,31363.0,0.17957465803653988,0
30,01061,26314.0,0.217374781485141,0
31,01063,8233.0,0.20515000607312037,0
32,01065,14726.0,0.1840961564579655,0
33,01067,17209.0,0.2026265326282759,0
34,01069,104722.0,0.22613204484253546,0
35,01071,51736.0,0.19788928405752282,0
36,01073,659300.0,0.20811163355073564,1
37,01075,13844.0,0.21431667148223058,0
38,01077,92387.0,0.18891185989370798,0
39,01079,32957.0,0.18290499742088176,0
40,01081,163941.0,0.18730518906191862,0
41,01083,96174.0,0.1907064279327053,0
42,01085,9974.0,0.17545618608381794,0
43,01087,18439.0,0.20348175063723628,0
44,01089,366519.0,0.19030391330326668,1
45,01091,19066.0,0.20292667575789364,0
46,01093,29763.0,0.22746362933844033,0
47,01095,96109.0,0.20229114859170316,0
48,01097,413757.0,0.2000280357794551,1
49,01099,21067.0,0.16442777804148667,0
50,01101,225763.0,0.18592949243232948,4
51,01103,119089.0,0.22131347143732838,0
52,01105,9140.0,0.14595185995623633,0
53,01107,19938.0,0.22193800782425518,0
54,01109,33338.0,0.13969044333793268,0
55,01111,22725.0,0.1904950495049505,0
56,01113,57781.0,0.2324985721950122,4
57,01115,88690.0,0.22084789716991768,0
58,01117,215707.0,0.19764773512217962,4
59,01119,12691.0,0.15254905050823417,0
60,01121,79828.0,0.22331763291075812,0
61,01123,40497.0,0.2063115786354545,0
62,01125,208911.0,0.17251365413980116,1
63,01127,63711.0,0.22726059864073708,0
64,01129,16378.0,0.1829283184760044,0
65,01131,10627.0,0.16354568551802015,2
66,01133,23660.0,0.19792899408284023,0
67,02013,3515.0,0.25092460881934564,0
68,02016,5723.0,0.22872619255635157,0
69,02020,291538.0,0.22863228807222385,1
70,02050,18216.0,0.12703118137900746,0
71,02060,877.0,0.27366020524515394,2
72,02068,2059.0,0.22389509470616803,0
73,02070,5000.0,0.167,0
74,02090,98971.0,0.2477493407159673,2
75,02100,2474.0,0.22352465642683914,0
76,02105,2151.0,0.25383542538354253,2
77,02110,32113.0,0.2534176190327905,2
78,02122,58533.0,0.2564023713119095,0
79,02130,13918.0,0.2637591607989654,2
80,02150,13345.0,0.2145372798801049,0
81,02164,1587.0,0.14933837429111532,0
82,02170,107610.0,0.240674658488988,2
83,02180,10008.0,0.14558353317346123,0
84,02185,9872.0,0.1993517017828201,0
85,02188,7671.0,0.1246252118367879,0
86,02195,3221.0,0.2008692952499224,0
87,02198,6422.0,0.2455621301775148,2
88,02220,8647.0,0.23430091361165722,2
89,02230,1148.0,0.2578397212543554,2
90,02240,6918.0,0.24819311939867014,0
91,02261,9164.0,0.23068529026625928,0
92,02275,2503.0,0.22493008389932082,0
93,02282,604.0,0.25,0
94,02290,5327.0,0.2079969964332645,0
95,04001,71818.0,0.21504358238881618,2
96,04003,126770.0,0.28063421945255185,2
97,04005,142854.0,0.18722611897461744,2
98,04007,53889.0,0.2758819053981332,0
99,04009,38072.0,0.2502101281781887,0
100,04011,9483.0,0.2565643783612781,0
101,04012,21098.0,0.2409707081239928,2
102,04013,4410824.0,0.20928017077988148,1
