,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"prediction[1,1]",150.7405842225091,2.571992559445121,55.352492465195056,69.50859487773319,107.78227596913037,145.13943648328387,183.34789027759993,281.0100320218178,463.16416131859665,1.0025472696216533
"prediction[2,1]",150.7405842225091,2.571992559445121,55.352492465195056,69.50859487773319,107.78227596913037,145.13943648328387,183.34789027759993,281.0100320218178,463.16416131859665,1.0025472696216533
"prediction[3,1]",150.7405842225091,2.571992559445121,55.352492465195056,69.50859487773319,107.78227596913037,145.13943648328387,183.34789027759993,281.0100320218178,463.16416131859665,1.0025472696216533
"prediction[4,1]",150.7405842225091,2.571992559445121,55.352492465195056,69.50859487773319,107.78227596913037,145.13943648328387,183.34789027759993,281.0100320218178,463.16416131859665,1.0025472696216533
"prediction[5,1]",150.7405842225091,2.571992559445121,55.352492465195056,69.50859487773319,107.78227596913037,145.13943648328387,183.34789027759993,281.0100320218178,463.16416131859665,1.0025472696216533
"prediction[6,1]",150.7405842225091,2.571992559445121,55.352492465195056,69.50859487773319,107.78227596913037,145.13943648328387,183.34789027759993,281.0100320218178,463.16416131859665,1.0025472696216533
"prediction[7,1]",92.80155347713882,1.3982834161058546,29.731540025355958,47.224085236579725,69.89108065017945,88.89037797282054,111.2846751426261,160.7409054706438,452.11029528952054,1.001893051208581
"prediction[8,1]",108.17465631685025,1.6235162944825534,34.51782639686678,55.17938125508732,81.61176274199022,103.61372866159242,129.73070147218198,186.9425913230814,452.03657612716967,1.0018696219015777
"prediction[9,1]",117.97939441081911,1.7534459995441463,37.25974071760163,60.56859407049678,89.10704943822024,113.19316490087206,141.38772195988318,202.83675344016703,451.5385829333036,1.0018107257985909
"prediction[10,1]",123.91372120604476,1.8150108828904203,38.53254992566398,64.30589890108463,94.21769592785685,119.41075215964854,148.29443475947136,211.3988374422942,450.7098326547343,1.001720341756292
"prediction[11,1]",127.77946854518818,1.8383462256081406,38.98357377106749,67.19994395841297,97.88882806088816,123.67982507316546,152.59023768364736,215.9024192079868,449.6852933635439,1.0016044501832542
"prediction[12,1]",130.7113284857373,1.8430422211762079,39.03542548150143,69.90754922382146,100.830912050482,126.27362489231889,155.4199675336082,218.46266614398263,448.5876018584366,1.0014684260856594
"prediction[13,1]",133.2936595560908,1.8395519391126764,38.9148425319308,73.01823452375805,102.9954921276386,129.22019207360506,157.834955297534,220.18945964482631,447.5138140623516,1.0013165924080139
"prediction[14,1]",135.78423155379082,1.8327160476679778,38.72778457829947,75.24243707306796,105.70494700808254,132.0436019533037,160.17453905176478,221.58451024131836,446.53442150650613,1.0011519859409588
"prediction[15,1]",138.2779687244157,1.8244767865908205,38.517645926981736,77.3822556747224,108.19432895849107,134.44818709539453,162.59695459849496,224.26509093320826,445.7001590508587,1.0009764409756654
"prediction[16,1]",140.79978382346104,1.8154785144872392,38.299752403723765,79.68652513884658,110.83033859927511,137.17492479174504,164.30557921837917,226.3499619915034,445.05092258441243,1.0007909016613863
"prediction[17,1]",143.34947316372342,1.8058746505659211,38.07883071703309,82.97265034364146,113.65765590019735,140.26657700626964,167.10131201542094,228.31854424844803,444.6230818814373,1.0005957871231028
"prediction[18,1]",145.92044241790032,1.7956824809935399,37.85672431889068,86.38157196457925,117.37826222039229,142.4638435192969,169.46680633571336,230.09392890773597,444.45415817630555,1.0003912942067
"prediction[19,1]",148.50613244636435,1.7849156638818577,37.63528937544825,88.86511817087805,120.34915479235661,145.28667394785492,171.35364665182604,231.5110707825791,444.58531928335884,1.0001776056334772
"prediction[20,1]",151.10146529304308,1.7736214429077746,37.41721219935202,91.8520579294026,123.48017954868922,147.47584528447874,174.32297331859615,233.05856307519807,445.06248898098244,0.999955018882603
"prediction[21,1]",153.7026607504269,1.7618836047115183,37.20607138578435,95.01525098549712,126.31814932645162,149.91579390745588,176.9015754619873,233.67434856322458,445.93668545988254,0.999724024157509
"prediction[22,1]",156.30673639240834,1.7498166497771481,37.006198793649304,97.32564764218382,128.79403939242252,152.6274582312754,180.72332311729537,235.99613329796196,447.2639199696928,0.9994853549879261
"prediction[23,1]",158.91109882043023,1.7375599692600026,36.82253091825406,100.48341433614998,131.44922109248682,154.71301503418078,182.7922838991667,238.28026221492507,449.1047680730573,0.9992400253979208
"prediction[24,1]",161.513290433641,1.7252740158123272,36.66049351197503,103.04442465640612,133.87202197914388,157.21551693603922,185.3071775081141,240.30523918039398,451.5235961358987,0.9989893590073635
"prediction[25,1]",164.11085475324617,1.7131381689527676,36.525912186200145,106.57307587269894,136.42349975786905,160.36435731457448,186.96976622753954,242.41907996032646,454.5873629988795,0.9987350094586623
"prediction[26,1]",166.7012731358967,1.70134953864017,36.42493192504904,110.23422964042781,139.316252278164,163.16676413233228,189.687044008724,246.95717625215508,458.3638960776733,0.998478968082262
"prediction[27,1]",169.28193851846973,1.6901220486280546,36.36393121436988,112.90625528723845,141.85260652171897,165.8738887472854,192.14003354394805,251.4433405944783,462.91954794169743,0.9982235530999894
"prediction[28,1]",171.85014642793158,1.6796853473021784,36.34942203185045,115.30163316721698,144.76080052859987,168.53113600879973,194.59326866850625,253.86895077677696,468.31616887109175,0.9979713746170619
"prediction[29,1]",174.40309318030336,1.6702832522119428,36.38793180384105,118.38909578786699,147.83540961836053,171.25825214731702,196.94632586647742,258.4331901086834,474.6073845196551,0.9977252710193236
"prediction[30,1]",176.93787689212337,1.6621715401493657,36.48586736549265,120.3131144879861,149.8578629217925,173.85413599587272,200.6513238059066,259.49153871084025,481.8342483891017,0.9974882151573616
"prediction[31,1]",179.4514990740051,1.6556149554947954,36.649363958300746,122.10007586077214,152.31873109228582,176.61318614556654,202.64644944642825,263.4939905023892,490.0204471662591,0.9972631926744832
"prediction[32,1]",181.94087054251466,1.6508834153731675,36.88412585867447,123.69228769369968,153.94195262762253,179.04299873673992,205.0030140532662,266.51916124767445,499.16736190880385,0.9970530597070706
"prediction[33,1]",184.4027995441873,1.6555104599568835,37.19526190634787,125.95250448814889,155.84836696578913,181.66874086109544,207.7975124529966,269.4947606145179,504.79074523577856,0.9968603911689121
"prediction[34,1]",186.83401785633393,1.6666107667623986,37.58713615677319,126.67462475532923,158.38591501482205,183.8816706020129,209.24534961320495,274.60654266436643,508.6395285173688,0.9966873363122499
"prediction[35,1]",189.23116727016907,1.6813917412285486,38.063227077422646,129.0865739173698,160.86195637309063,185.49458328235886,212.31197856308492,277.7565616766563,512.475835287456,0.9965354960215876
"prediction[36,1]",191.59079801929417,1.7000511846336446,38.62601498364179,131.54231656491598,162.76784364525412,187.5271953918262,214.33787613168676,282.71276895447295,516.2211748623732,0.9964058380733868
