;mean;se_mean;sd;2.5%;25%;50%;75%;97.5%;n_eff;Rhat
E_deaths[94,4];1697880.8242892183;687204.0008280856;7130665.870838653;1.047017461086548;10766.659871268937;102132.23944123389;515317.30400770874;24587888.8416922;107.66853775949046;1.0267085457162746
E_deaths[95,4];2144091.074218692;882809.5279555249;9175096.442151671;0.8912489675739994;11706.131818053133;116787.08686049026;611016.2656366869;31205413.908958893;108.01579151169423;1.0266243626337734
E_deaths[96,4];2709666.781703477;1134359.8775317133;11807149.376866864;0.7586374772767766;12727.637945440903;133547.1809745198;724769.9839854786;39604153.18827676;108.3398927436099;1.0265302097699092
E_deaths[97,4];3426980.320989064;1457918.4174952535;15196087.383261114;0.6486948592150086;13838.349863470874;152715.3023276792;859726.8260068136;50263601.754539326;108.64184187067757;1.0264270859417854
E_deaths[98,4];4337278.216896016;1874175.3930913922;19560020.710780397;0.5478542087362197;15046.052205247508;174637.82034436875;1019817.7645681083;63792347.12854086;108.92263964320509;1.0263158927525908
E_deaths[99,4];5493134.519280034;2409784.0623442037;25180027.372364864;0.4668676573581996;16359.234638738704;199710.99703559512;1209724.5196375365;80962828.31482631;109.1832808439606;1.0261974435658396
E_deaths[100,4];6961587.034814116;3099083.4785870956;32418360.979822468;0.39833186429539885;17787.110916123966;228388.15695059783;1435001.0157736402;102755455.01259209;109.42474874891519;1.0260724718797776
E_deaths[1,5];1e-09;0.0;0.0;1e-09;1e-09;1e-09;1e-09;1e-09;2.218114602587801;
E_deaths[2,5];3.164412777188006e-06;2.571348802705369e-07;2.864693969996126e-06;5.718931047422138e-07;1.4042913960032039e-06;2.2855895038378557e-06;3.821706881046269e-06;1.293097389022188e-05;124.11791820743876;0.989431662663462
E_deaths[3,5];6.3288254759696796e-06;5.142697541699065e-07;5.729387869012211e-06;1.1437861953143292e-06;2.8085827572115356e-06;4.571178951044449e-06;7.643413667400083e-06;2.5861947460046168e-05;124.11791820743883;0.989431662663462
E_deaths[4,5];4.298327257019075e-05;3.4927487101709384e-06;3.891209219928187e-05;7.76821449444133e-06;1.907495769120805e-05;3.104592338118749e-05;5.1911517275998414e-05;0.00017564572464384416;124.11791820743883;0.9894316626634622
E_deaths[5,5];0.0002898074630751613;2.3549268874321775e-05;0.00026235821632253657;5.237587555906633e-05;0.00012860968386545793;0.00020932190026330178;0.00035000464661159587;0.0011842616630901388;124.11791820743883;0.989431662663462
E_deaths[6,5];0.0011125547647583963;9.040433608815792e-05;0.001007178630066719;0.0002010680791078163;0.0004937254377796243;0.0008035751565370163;0.0013436484110635873;0.004546314791244454;124.11791820743876;0.989431662663462
E_deaths[7,5];0.0031211657253100637;0.0002536206972957829;0.002825543082467179;0.0005640772183484664;0.001385099379306613;0.002254353058151401;0.0037694767937016694;0.012754250264690419;124.11791820743876;0.989431662663462
E_deaths[8,5];0.007199751358902274;0.000584884448212302;0.006516095294907431;0.001301787850902287;0.003195818011810624;0.0052008145337044225;0.008695598619962474;0.02941445337414545;124.11798214358863;0.989434801018552
E_deaths[9,5];0.014252775659002489;0.001157804582672274;0.012898898737790238;0.0025772399323205335;0.006326727771680842;0.010295802224495654;0.017214069619348155;0.05822762760241026;124.117991265284;0.9894351738721262
E_deaths[10,5];0.025306333130647993;0.002054080888877964;0.022884173748000627;0.004582450445781049;0.011241199874267273;0.018286741710228593;0.030567905658105844;0.10331738685981713;124.11817725215505;0.9894444449758064
E_deaths[11,5];0.041238051147081116;0.003335882437778473;0.03716461501500119;0.007511817854099489;0.01837236579279066;0.029841861613181586;0.04983770303324725;0.16789184316298092;124.1188670692768;0.9894842359648042
E_deaths[12,5];0.06309443427797205;0.005067159184488308;0.05645274634381628;0.011638565768982503;0.02828602916108341;0.04579596122876503;0.07633380111847604;0.25535546466930026;124.11979609748033;0.9895683797502824
E_deaths[13,5];0.09201013414961029;0.007299956365136255;0.08132810771621637;0.017333104875796233;0.041681177133590264;0.06711811431963041;0.1115110770452441;0.3686844046238701;124.11972560133164;0.989708528742882
E_deaths[14,5];0.12948234274614256;0.010087953481129047;0.11238715852822123;0.025157638358819918;0.05955851221384356;0.09514133469563679;0.15731236959350436;0.511183447148977;124.11584846115905;0.9899149773079734
E_deaths[15,5];0.1768842213188943;0.013448004506465544;0.1498131925045236;0.03579367223543111;0.08305928721819458;0.13120415530068552;0.21556407134646893;0.6845408843153111;124.10361318544552;0.9901880941785381
E_deaths[16,5];0.23638467716035572;0.017419479998487242;0.19403495801256407;0.05029920567791103;0.11408933610872127;0.17736827154791973;0.2891001551166822;0.8919454374977412;124.07651568181033;0.9905295144506496
E_deaths[17,5];0.3107604549048894;0.02205131297931244;0.24557970479289015;0.0701107867308518;0.15485025738960198;0.23626577811603494;0.3814974101772918;1.1374201249905083;124.02694296351241;0.9909316168381006
E_deaths[18,5];0.4034658146101192;0.02738142599487424;0.3048396901524108;0.09722524466238819;0.20838452810217684;0.31280898640615895;0.49737974551041697;1.4250188658627168;123.94553862434451;0.9913907208679597
E_deaths[19,5];0.5190317036434159;0.03345888328920987;0.3723149370354724;0.13406779868510815;0.2786997449069457;0.4119653569016165;0.6424633132870143;1.760049452291474;123.82206322804525;0.9918992583319558
E_deaths[20,5];0.6628436145647751;0.04029628383960263;0.448076560778631;0.18403673402384546;0.3693232510287957;0.5415406039346979;0.8234763644511345;2.1469520908800668;123.6444020316416;0.9924521010601566
E_deaths[21,5];0.8423807718968128;0.04795968400941506;0.5327694153246585;0.252236371366379;0.48721746795975196;0.7106245804779893;1.0527164675858338;2.594031842656377;123.40306447049049;0.993031407456255
E_deaths[22,5];1.0669376028357638;0.056475653306630416;0.626568646272178;0.3453824358844881;0.6421209739973444;0.9176179208642163;1.3340748994766713;3.109433049947088;123.08773799154564;0.9936244654202454
E_deaths[23,5];1.348629144112425;0.06586357219619397;0.7295401879920005;0.4727156009861563;0.8430591994600817;1.1815003632656182;1.6763038862575665;3.7033285977144943;122.68963612787715;0.9942163693811317
E_deaths[24,5];1.7030030389563273;0.0761234932299368;0.8415164102616589;0.6468376560160485;1.1056033400533183;1.5144311521503715;2.107886196315873;4.388076966339286;122.2046580612099;0.9947866805338603
E_deaths[25,5];2.1499743213032367;0.08720450118896772;0.9617589620594829;0.8849966893028357;1.4488054452037056;1.938654848180446;2.6073020303823506;5.177735630369539;121.63391327548825;0.9953142069766063
