SUPERCOUNTY,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,test,fatality_rate
41000_2,0.12038853417969222,0.12078667532798287,0.11934079431576947,0.11794165862056182,0.11067034396493779,0.1261559391537163,0.14149646266902866,0.09473180277344802,0.04848778899486285,0.9999999999999999,0.011643009516218206
41000_4,0.10552700576822234,0.13247434264738933,0.16229230653981572,0.11685369690613528,0.11088471046520337,0.11674282717806578,0.13165031088471046,0.08183084875271557,0.04174395085774216,1.0,0.010332062493669938
42000_0,0.10509190726657347,0.12504572952831355,0.12559811800277648,0.1119579990938891,0.11823293834327067,0.14173367607261486,0.1336780108200304,0.0866862263872098,0.05197539448532173,1.0,0.011521592299026294
42000_1,0.10312170773697871,0.11906750263381041,0.11924416064958758,0.11347065549759745,0.1162795179484544,0.14509886424955676,0.14336922167690214,0.08636970989541845,0.05397865971169412,1.0,0.011867084415390448
42000_3,0.08021252418537514,0.14032124320506129,0.24450109026135564,0.11721998710113325,0.1049169251558613,0.1141918245754123,0.10236786339485887,0.0595620527625073,0.036706489358434936,1.0,0.008421947651484905
42000_4,0.10303163273578894,0.11805536152450541,0.11856149629010088,0.11049494483589095,0.11754968479942177,0.14551260000742025,0.14305979306645755,0.08942095892613319,0.05431352781428106,1.0,0.012019538073014407
44000_1,0.11204180579923406,0.12568780223995574,0.15502197822929048,0.13784342948415618,0.11962413769250602,0.13460643562799882,0.11045396519956484,0.062240207268222436,0.042480238459071444,1.0,0.009277384973997145
45000_0,0.11540698891283419,0.12197037167482458,0.12402873627095352,0.11450483051691511,0.12088778159972169,0.138102407247291,0.1335945021745626,0.08948978251487118,0.04201459908802612,1.0,0.010847315913785415
45000_1,0.12973974711620545,0.1384440277544707,0.11850735814503244,0.13341699560043485,0.14238028878074405,0.13456248768778412,0.1098213178266294,0.0652711605950722,0.027856616493626835,1.0,0.008276785648516333
45000_4,0.11721938621684157,0.12984530514288473,0.13070242388010328,0.11709620231792472,0.11831081278976213,0.1343591766836138,0.1284894208289329,0.08413115725673764,0.039846114883199266,1.0,0.010328701547896139
46000_0,0.14270983272507154,0.14105925537493447,0.1419109392101864,0.12986418810246952,0.10799843740651714,0.1182397595576875,0.11502658872469144,0.0629577360695143,0.04023326282892769,1.0,0.009095759921940713
46000_2,0.12817621208459756,0.1237458493318655,0.12958139784657519,0.12876692711829515,0.10688362018813378,0.12754074591198344,0.14086763508131284,0.07374987693436798,0.04068773550286855,1.0,0.010139217437728791
46000_4,0.12900953966323067,0.1345796785965811,0.1091619181765798,0.11921377809078687,0.12260708111914975,0.13566809654907486,0.13355528522952814,0.07535693706383251,0.04084768551123631,1.0,0.010139413758883411
