FIPS,County,State,Not_enough_data,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
04003,Cochise County,Arizona,False,3.252,16.666,15.976,-0.529,11.792,7.657,10.14,-2.033,4.597,-15.385,11.111,17.924,13.514,14.685,-36.992,42.529,43.787,20.635,-12.736,14.415,28.322,20.732,31.609,28.402,-28.042,-10.378,-4.0539999999999985,-13.287,-2.439,-7.471,1.775,-5.291,-33.962,-31.082,-17.483,-14.228,-7.471,-8.876,-16.932000000000002,-23.585,-18.018,-25.175,-17.886
04005,Coconino County,Arizona,False,-6.517,25.0,28.125,32.215,39.557,24.084,2.525,7.536,22.187,52.083,61.074,57.278,43.717,17.172,32.383,100.312,62.5,61.074,66.139,31.937,6.734,44.399,82.81200000000003,78.472,4.362,4.114,-10.733,-27.104,-16.701,-28.75,6.597,-8.39,-19.937,-45.027,-36.701,-24.644,-19.375,-11.459,-17.45,-26.582,-25.131,-36.195,-34.012
04007,Gila County,Arizona,False,-3.225,18.281,19.768,25.001,32.585,25.226,17.896,18.711,-1.074,24.42,40.91,49.43899999999999,47.749,40.001,42.582,79.571,32.559,4.547,10.114,12.613,30.001,63.227,66.668,70.931,-1.135,24.72,68.47,69.475,78.711,32.259,58.14,53.41,31.462,15.316,52.633,94.84,36.56,37.211,26.138,37.08,50.451,44.212,72.259
04009,Graham County,Arizona,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04011,Greenlee County,Arizona,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04012,La Paz County,Arizona,False,-19.469,-23.894,-15.385,-4.082,-8.333,-14.167,5.832999999999998,-16.814,-28.318,-15.385,-9.184,-15.741,-5.832999999999998,-2.5,-22.124,-23.894,-35.577,-25.51,-41.667,-25.0,-20.834,-25.664,-33.628,-28.846,-46.93899999999999,-34.259,-41.667,-35.833,-44.24800000000001,-50.44300000000001,-45.192,-43.878,-45.371,-52.5,-45.833,-53.983,-41.593,-49.039,-47.959,-56.482,-53.334,-54.167,-64.602
04013,Maricopa County,Arizona,False,6.355,14.589,11.15,9.963,17.891,14.737,21.251,28.253,6.731,11.640999999999998,12.037,20.347,21.753,17.875,24.511,27.209,-0.73,-31.185,-22.388,-22.78,-7.621,9.214,8.029,7.635,-41.963,-1.57,-1.585,-10.479,0.517,3.888,2.2230000000000003,-3.994,-1.3130000000000002,-14.181,-22.253,-6.119,-3.47,-16.989,-20.34,-14.716,-20.864,-37.519,-25.66
04015,Mohave County,Arizona,False,20.101,22.362,11.952,10.161,-2.093,-12.806,-7.479,-11.036,-17.182000000000002,19.289,30.082,35.049,22.99,20.343,28.009,35.613,2.518,-0.596,-33.712,-26.271,-14.959,3.956,-0.205,-11.948,-49.201,-34.664,-17.567999999999998,-22.045,-9.224,-15.733,0.212,-16.333,-18.474,-28.077,-25.589,-13.178,-2.482,-5.449,-11.154000000000002,-11.427,-8.044,-25.983,-27.181
04017,Navajo County,Arizona,False,-8.626,20.195,16.32,14.947,30.385,10.478,18.933,6.891,6.055,28.564,26.161,39.208,14.51,37.114,37.924,50.49800000000001,38.768,13.078,30.385,10.478,21.206,38.786,47.467,30.605,-4.678,-19.613,3.22,15.145,20.683000000000003,-0.005,24.483,-3.744,1.955,-29.037,2.267,11.201,6.055,17.340999999999998,-5.613,-0.986,2.414,8.327,5.167000000000002
04019,Pima County,Arizona,False,11.018,10.646,6.292000000000002,4.603,15.126,13.783,22.196,19.618,-0.8390000000000001,6.667999999999998,20.001,17.706,17.396,26.969,2.915,25.772,18.781,10.355,-9.162,-0.8390000000000001,4.217,12.652,4.4830000000000005,6.667999999999998,-40.264,-12.632,-6.638,-15.746,-6.466,-5.414,0.28300000000000003,-5.574,-17.703,-27.394,-26.719,-16.204,-11.95,-19.059,-25.22,-22.953000000000007,-23.444000000000006,-37.444,-27.362
