,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],3.541135044853265,0.014733932520723154,0.20730622074372096,3.1271526607115128,3.407320624783461,3.5408466679887307,3.659270635352019,3.980376351055825,197.96449926434371,1.0274319578158644
mu[2],3.4725970729243407,0.024010227020591787,0.3588991273549882,2.7957540443937194,3.2380895144062642,3.461532166414186,3.6818556975343677,4.280234513989691,223.43554932004892,1.0111735929023762
mu[3],3.1220671544804643,0.013707812795925301,0.16439719189428728,2.8233464801462085,3.0077498762237354,3.116954248161186,3.2170185155818696,3.491173368567352,143.8309869276128,1.0316566057605818
mu[4],3.24810566681744,0.01403495759149389,0.1766827440189121,2.9360684454199752,3.1301545266792834,3.2399256093468045,3.3483107471577025,3.6487377213376764,158.47693446815822,1.0376966589638457
mu[5],3.590282797255222,0.015428736214955278,0.18673202729183375,3.214578510210119,3.474198690393249,3.5828648858999896,3.6999292544442586,3.9824929861108505,146.47952282357733,1.0258013111193196
mu[6],3.6242015967601486,0.027880144737026675,0.43317373443254675,2.85612779017486,3.3409234803073433,3.589676444632925,3.865054876473427,4.63591051465458,241.39828613647066,1.0154424985856385
mu[7],3.6061981833933134,0.01418145999703684,0.22508784436918414,3.2009634356936765,3.449029085501645,3.5967252297124577,3.7558978059458883,4.052872656123162,251.91973776138548,1.0200326127852801
mu[8],3.3716348373907397,0.020024415903064238,0.24518825619703674,2.891642981509003,3.211904118652976,3.3622833772266123,3.522583892116444,3.8872651100706297,149.92691888832442,1.0596308399773646
mu[9],2.332554882243671,0.013096750206496865,0.16440403711421497,2.025744136029811,2.223769526068153,2.3340743074078834,2.43502913822721,2.6726609478835464,157.57882838959782,1.0525693431910286
mu[10],2.8923674781008413,0.013461861398337528,0.17943926970096674,2.5551680885231423,2.7711585036652218,2.8886091474557993,3.0097369900292557,3.2534205614940936,177.67435866671255,1.0444044682401668
mu[11],3.8459851840219876,0.01900314507359506,0.25790947720228763,3.419873163535879,3.670461095939022,3.8181008855979526,4.000166555459212,4.431527996136218,184.1974588790329,1.0345027209149604
mu[12],3.50480050952029,0.016968824178713832,0.23642444813910213,3.0780647990140917,3.3425939806390885,3.5018176697353187,3.6539942614312366,4.016861635860316,194.12491045407023,1.0247249357237183
mu[13],3.50990865603577,0.02072792993158509,0.23630241142689987,3.063180111436473,3.350422078296141,3.51007900393991,3.6617618714373643,3.9635190573189982,129.96441112507966,1.0553191047487755
mu[14],2.7661334578363626,0.014895999895774729,0.18988320395237115,2.393710628898281,2.634654909353605,2.754840767319048,2.8864788722033023,3.150126609730181,162.49267228694316,1.0432590883348305
mu[15],3.0497397129409642,0.01715754924083851,0.18696667036449208,2.6834980314371406,2.931687100272555,3.0506391204485164,3.1729783352579077,3.4230100921694246,118.74569668233632,1.054683763142386
alpha[1],0.018894175919289387,0.0023641718406830882,0.04517741085300343,-0.008131693101624033,-0.008056591345171994,-0.004324803876748304,0.026958066942103776,0.15186829360797247,365.16117408808844,1.0104284716938932
alpha[2],0.08544167413984273,0.006304305320079899,0.0917694453401355,-0.008131691384413947,-0.005424466526725255,0.06288254843508624,0.16035462629370612,0.2726542163930748,211.89550184190242,1.0277537710154507
alpha[3],0.07482892747639991,0.005249043238237146,0.08810549313099056,-0.00813168563802053,-0.006750764244497127,0.03830432696675755,0.14292398651236327,0.26367816307885195,281.7381588418246,1.0088662835058304
alpha[4],0.2838448963763138,0.07268552076037008,0.30754566638583053,-0.008131691424697208,-0.004268086468960438,0.1435410703619681,0.6002441732156503,0.8405234692330438,17.902901033755597,1.1327048383562606
alpha[5],0.1365936766659694,0.017018048000095435,0.1322138646110054,-0.008131688863866431,-0.0036213453235867696,0.1257250426481687,0.25426007798033357,0.37920478020857784,60.35795419590761,1.0824813321618754
