,FIPS,x,y,cluster
250,08014,2.526512915883657e-06,7.01137555604077e-07,4
251,08015,1.229178976584537e-05,5.043872352191721e-06,4
252,08017,0.00012132832638513191,6.535249430580875e-05,4
253,08019,2.4605439048560785e-05,7.435828716877841e-06,2
254,08021,2.6829268292682928e-05,2.5981558596073765e-05,4
255,08023,6.524001227276549e-05,6.57859537980606e-05,4
256,08025,3.7795599764589074e-05,3.907779435953273e-05,4
257,08027,5.138106265979673e-05,2.3469858915180745e-05,4
258,08029,7.1569610559730834e-06,4.622747632624294e-06,4
259,08031,2.150300587747621e-07,1.5993430396096557e-07,4
260,08033,0.00010554516635685053,6.160676009816165e-05,4
261,08035,5.104966412055754e-07,7.638597814007834e-08,1
262,08037,3.1981693995792975e-06,1.2145240079254302e-06,3
263,08039,9.336316267801883e-06,1.8994025342465608e-06,4
264,08041,3.088676778037528e-07,1.3449625721945673e-07,1
265,08043,5.087994947213822e-06,2.829554847913593e-06,4
266,08045,3.171210458785895e-06,1.3844829136865598e-06,3
267,08047,4.620109926587761e-05,1.0943067994806368e-05,4
268,08049,1.475361800223524e-05,5.057553527762868e-06,1
269,08051,9.20569708517236e-06,5.641767607348145e-06,1
270,08053,0.0002675906653429037,0.00010490770402647932,4
271,08055,4.5007913364655275e-05,3.0742764793554324e-05,4
272,08057,0.00020335162305762155,9.605554053978105e-05,4
273,08059,3.610683437752827e-07,1.1821356367512998e-07,0
274,08061,0.00018141997993400915,9.829094013715768e-05,4
275,08063,3.340572604938563e-05,1.7540929664204825e-05,4
276,08065,2.1775717105565803e-05,1.584579564320992e-05,1
277,08067,3.816683029961908e-06,1.5784579875193644e-06,4
278,08069,5.436304793394838e-07,2.934491151950196e-07,2
279,08071,1.9497282097417294e-05,1.2484726356453989e-05,2
280,08073,3.1615303713447785e-05,2.3639985892266485e-05,4
281,08075,1.1548052118068113e-05,5.769710643444345e-06,4
282,08077,1.5466259706263562e-06,9.143936646435138e-07,1
283,08079,0.0004467132532681475,0.0001195663726219577,4
284,08081,1.7018991999141877e-05,9.279950367099657e-06,4
285,08083,8.387396110356234e-06,6.189340046586278e-06,4
286,08085,5.453917579356027e-06,2.7238724076750855e-06,4
287,08087,7.06018501431859e-06,4.179953232687057e-06,2
288,08089,1.3875372615861306e-05,1.0955480881679204e-05,2
289,08091,5.1931062777119963e-05,1.545516377785681e-05,4
290,08093,1.4506637703034264e-05,4.3185926455279175e-06,4
291,08095,5.449162309695764e-05,2.4932231147259337e-05,4
292,08097,7.808753811655714e-06,3.792645929190494e-06,0
293,08099,2.0545691400903642e-05,1.7254325706087827e-05,2
294,08101,1.5479958981683137e-06,1.002174668042631e-06,1
295,08103,4.025418324660749e-05,1.6266077759922456e-05,4
296,08105,1.842567901234568e-05,1.267358024691358e-05,4
297,08107,7.355924948900673e-06,2.692591702707842e-06,4
298,08109,2.7890101638492218e-05,3.5855651340756844e-05,4
299,08111,0.00025316717300101266,0.00018772259766741757,4
300,08113,2.0643147776872342e-05,1.0463169486905692e-05,4
301,08115,0.00012557013271028426,6.37277850691833e-05,4
302,08117,5.534440979632915e-06,2.138472214644855e-06,3
303,08119,1.0490229250275284e-05,2.942032476099932e-06,4
304,08121,6.191312982033863e-05,2.680689132971767e-05,4
305,08123,6.461132638317912e-07,3.271057217437567e-07,1
306,08125,2.142421743339668e-05,1.1862502539830519e-05,4
307,09001,1.5040494044606226e-07,1.0436776646099711e-07,2
308,09003,1.9418052379070489e-07,1.2166650109325967e-07,0
309,09005,1.1440741953708205e-06,3.792849698779113e-07,2
310,09007,1.1920832677168622e-06,3.9885989964877474e-07,3
311,09009,1.9684789279168212e-07,1.3128676560699527e-07,0
312,09011,7.616015182179143e-07,3.521384874570266e-07,4
313,09013,1.0892935207463314e-06,4.7569607421250665e-07,1
314,09015,1.8644326945039587e-06,9.590868427316323e-07,1
315,10001,1.106646379195299e-06,7.517541701755821e-07,3
316,10003,3.0359689000491384e-07,2.0129411620043221e-07,0
317,10005,8.834729197505154e-07,5.27846822612858e-07,1
318,11001,1.5656316082887097e-07,2.1847709683926302e-07,4
319,12001,6.146584786759193e-07,6.987462394770542e-07,0
320,12003,6.585771543192105e-06,4.905435876553288e-06,4
321,12005,1.3433233555783683e-06,7.071104076503854e-07,1
322,12007,7.096940240424051e-06,6.004703193528447e-06,4
323,12009,4.079373398353268e-07,1.8205718617441823e-07,1
324,12011,1.0423317099727471e-07,6.416688548412455e-08,0
325,12013,1.2707927291988772e-05,1.267502955121809e-05,4
326,12015,1.412682114802461e-06,5.914810136912844e-07,4
327,12017,1.6678251737739834e-06,1.0090943224724527e-06,2
328,12019,1.0717091050295173e-06,4.036660296469728e-07,4
329,12021,4.761081505971074e-07,2.7705495849288307e-07,1
330,12023,3.368155573638942e-06,2.2813812092381795e-06,4
331,12027,3.3427607987092472e-06,6.413006189605459e-06,4
332,12029,1.1194377711642582e-05,1.3191580910036216e-05,4
333,12031,2.2636027400108818e-07,1.4894711601899677e-07,3
334,12033,7.771361476660806e-07,4.4024959125922023e-07,4
335,12035,2.1844870386130564e-06,9.116958845314195e-07,4
336,12037,1.786781355232056e-05,1.701108783140474e-05,4
337,12039,3.9748193654923865e-06,4.870720481436502e-06,4
338,12041,1.0546638863306246e-05,8.569331605576855e-06,4
339,12043,1.3406023109031861e-05,1.3044989615402487e-05,4
340,12045,1.3912549792001449e-05,1.0207639696084693e-05,4
341,12047,1.1290380078534555e-05,1.5670774079592296e-05,4
342,12049,4.067143432245368e-06,9.371000236733614e-06,4
343,12051,3.321556677695069e-06,5.703858660267857e-06,4
344,12053,1.2561540794514738e-06,7.31441218528091e-07,1
345,12055,2.0892154796273844e-06,1.9413868391007782e-06,4
346,12057,1.2961149477739585e-07,1.0043265870229388e-07,3
347,12059,1.0425631232232453e-05,1.115582082801713e-05,4
348,12061,1.4299693620328915e-06,6.76988571334681e-07,4
349,12063,4.521780224145687e-06,4.0679308015914e-06,4
350,12065,1.4293625673867546e-05,1.1349667815747466e-05,4
351,12067,1.5777499433951062e-05,1.994811025689074e-05,4
352,12069,6.548812743135077e-07,3.193203233790403e-07,1
353,12071,2.774112105041371e-07,1.5875350342837788e-07,1
354,12073,5.724459666702223e-07,6.738866131926893e-07,0
355,12075,5.359185447128308e-06,3.923130702820353e-06,4
356,12077,1.747742116428176e-05,2.1294489946560898e-05,4
357,12079,1.1275069009844849e-05,1.0928457485129907e-05,4
358,12081,5.24903808332908e-07,2.6080352225656424e-07,3
359,12083,6.10062517843923e-07,4.0759837664735907e-07,1
360,12085,1.5159501648992907e-06,6.497591351845935e-07,2
361,12086,6.286825037961041e-08,5.718386455280223e-08,0
362,12087,3.250281598234998e-06,1.5737999933736251e-06,1
363,12089,2.4333756277101944e-06,1.2056251645742146e-06,4
364,12091,1.169750633774265e-06,5.961764119998105e-07,1
365,12093,4.132561037930877e-06,4.80084194630876e-06,4
366,12095,1.3906499613493255e-07,1.1085360863685787e-07,0
367,12097,5.635939567223098e-07,3.597120705699742e-07,3
368,12099,1.3373380328984017e-07,8.1230671259698e-08,3
369,12101,4.13663385659781e-07,2.3064517914355535e-07,1
370,12103,2.4542482977161136e-07,1.1837302726802506e-07,0
371,12105,2.709202084548639e-07,2.1748066569468474e-07,1
372,12107,2.622837287638625e-06,2.490295461582299e-06,2
373,12109,7.591031731293612e-07,2.57422211048779e-07,2
374,12111,6.867126430328334e-07,3.723507691365615e-07,2
375,12113,1.3360975799178729e-06,5.099784699018728e-07,4
376,12115,5.235098871133691e-07,2.3828555459703093e-07,3
377,12117,5.001809771586144e-07,2.1040196211078701e-07,1
378,12119,1.97555827050225e-06,6.745852866878369e-07,4
379,12121,4.3582579579720255e-06,4.0960763019408105e-06,4
380,12123,9.211767649687466e-06,8.833201855864694e-06,4
381,12125,1.5398497156855892e-05,9.489094261920508e-06,4
382,12127,4.445728844029666e-07,2.351551130499598e-07,3
383,12129,7.337836928533837e-06,3.3623844073713635e-06,4
384,12131,3.0769136396956213e-06,1.5444437969457828e-06,4
385,12133,7.96104258640833e-06,8.245365535922913e-06,4
386,13001,9.517996705541055e-06,1.1544220544082618e-05,4
387,13003,1.4337550892676691e-05,3.131890549605972e-05,4
388,13005,1.7553364005092554e-05,1.9767517843621986e-05,4
389,13007,6.55825909704801e-05,7.363659337036361e-05,4
390,13009,3.7882608956255384e-06,4.635405823276921e-06,4
391,13011,8.40951115267594e-06,6.847982531648053e-06,4
392,13013,2.3929209669883795e-06,1.1716522666343332e-06,4
393,13015,1.8644024819355423e-06,1.1276499710730933e-06,4
394,13017,1.0677658009120537e-05,1.527660941484344e-05,4
395,13019,8.415185014924908e-06,1.1180675441439184e-05,4
396,13023,1.3669934984502917e-05,1.3081393620323253e-05,4
397,13025,8.835144105218876e-06,9.574439840172215e-06,4
398,13027,1.3608796483373963e-05,1.565738783186354e-05,4
399,13029,5.244110445838275e-06,2.2474759053592604e-06,4
400,13031,2.232256575287568e-06,2.751448289806728e-06,4
401,13033,8.524417909695424e-06,9.652123218794189e-06,4
402,13035,6.810168279685321e-06,7.22363057865267e-06,4
403,13037,3.0187441707009118e-05,4.270358133101536e-05,4
404,13039,4.100692987995366e-06,2.8231093325733643e-06,4
405,13043,1.613879932919826e-05,2.2032228952314456e-05,4
406,13045,1.5637978521237003e-06,1.3751587785277711e-06,4
407,13047,3.4401385964234527e-06,1.7404192899089298e-06,4
408,13049,1.2713399585407595e-05,1.637043454566282e-05,4
409,13051,7.364730321734257e-07,4.7215389639354855e-07,3
410,13055,6.8196895877773456e-06,7.4445430360489995e-06,4
411,13057,7.896214031614968e-07,2.8759106690053456e-07,2
412,13059,1.0004361395799375e-06,1.951837338903028e-06,4
413,13061,7.76266264847892e-05,0.00010090261649722987,4
414,13063,6.633415677559575e-07,5.969704520332195e-07,3
415,13065,2.8464176227733683e-05,3.835197035453784e-05,4
416,13067,2.3044817651349112e-07,1.1798138041272544e-07,1
417,13069,3.845974382399748e-06,5.118452324938337e-06,4
418,13071,3.1155128880089386e-06,5.147620120706554e-06,4
419,13073,1.333587463875348e-06,4.5610900818214414e-07,4
420,13075,1.1465559841659703e-05,1.4110413592519313e-05,4
421,13077,1.3327971189609996e-06,6.976774847077292e-07,4
422,13079,1.9554069156316852e-05,1.4835257725267688e-05,4
423,13081,8.067654737916421e-06,1.1869495432173564e-05,4
424,13083,1.2427688287871569e-05,7.85086543124405e-06,4
425,13085,7.3066036156841635e-06,3.4458813658480023e-06,4
426,13087,7.794904107988803e-06,8.386778752337453e-06,4
427,13089,2.1816625038160616e-07,1.862364139707101e-07,0
428,13091,9.49621705445705e-06,1.1635256857684048e-05,4
429,13093,1.3036689748439052e-05,1.8205585520482467e-05,4
430,13095,2.231515184243633e-06,3.015392248102711e-06,1
431,13097,1.301068626689383e-06,8.575784583415137e-07,2
432,13099,1.8809343060693828e-05,2.5418803356451555e-05,4
433,13103,2.963597982736615e-06,1.3134773819841219e-06,4
434,13105,8.70684599359255e-06,9.508324434096041e-06,4
435,13107,6.9450074944278e-06,1.0455649131290064e-05,4
436,13109,1.3433114110537181e-05,2.385595783101875e-05,4
437,13111,8.82323322142048e-06,6.405299436801216e-06,4
438,13113,1.6138498622357281e-06,4.4193462653473204e-07,4
439,13115,1.836241478315379e-06,2.0258199329452477e-06,4
440,13117,6.227355800690147e-07,2.1091273891277322e-07,4
441,13119,7.635005907055219e-06,6.85584666820822e-06,4
442,13121,1.3962047441625131e-07,1.2507850755534782e-07,0
443,13123,5.857043555477917e-06,5.590622839991417e-06,4
444,13125,6.020050111343056e-05,5.674454641988177e-05,4
445,13127,2.5103693493838167e-06,1.9157900695506026e-06,4
446,13129,3.1858185784807483e-06,2.8627589641173104e-06,4
447,13131,7.845365427684325e-06,7.98251645701325e-06,4
448,13133,9.571571480016914e-06,1.07432748599923e-05,4
449,13135,1.9153728334945808e-07,9.847259219965981e-08,1
450,13137,3.705698342337931e-06,3.088729178975145e-06,4
451,13139,8.354824657386683e-07,6.423531602230253e-07,1
452,13141,1.902736473696089e-05,3.138223731503278e-05,4
453,13143,6.803500345665169e-06,5.303841017702573e-06,4
454,13145,7.381414262734133e-06,2.488797833029473e-06,4
455,13147,7.726550282876375e-06,5.572864311951116e-06,4
456,13149,1.4803986327296181e-05,1.4201622115797774e-05,4
457,13151,8.316785232553126e-07,3.223697651619844e-07,4
458,13153,1.4889156731281383e-06,7.661784303284427e-07,4
459,13155,1.8760811809424934e-05,2.3097197399654114e-05,4
460,13157,2.709477863907032e-06,1.2217553306104567e-06,4
461,13159,1.3829027361790896e-05,1.084609702843321e-05,4
462,13161,1.1736796074531816e-05,1.356084736940436e-05,4
463,13163,1.0202242981390252e-05,1.3978206933745064e-05,4
464,13165,2.2760284243056544e-05,3.14877125833428e-05,4
465,13167,1.6308511799595573e-05,2.562462979572109e-05,4
466,13169,7.301476624059422e-06,5.004424018296624e-06,4
467,13171,9.686980609418282e-06,8.487534626038781e-06,4
468,13173,1.7453019016869382e-05,1.9108530467022587e-05,4
469,13175,3.6969969434475e-06,5.078905825086391e-06,4
470,13177,7.470405409893763e-06,4.039978990935294e-06,4
471,13179,3.827989290394937e-06,2.528371457812834e-06,4
472,13181,2.514077838244232e-05,2.1485389017630072e-05,4
473,13183,1.1960966719187788e-05,8.683268403505797e-06,4
474,13185,1.471112642270146e-06,2.1092229941094047e-06,4
475,13187,5.229127566473005e-06,4.137999521699187e-06,4
476,13189,8.619797784591603e-06,9.109460972054638e-06,4
477,13191,1.7015536220382074e-05,1.4856377008650252e-05,4
478,13193,1.6637870819368072e-05,1.978135163179565e-05,4
479,13195,6.149313662202935e-06,5.371265096729978e-06,4
480,13197,2.2641498287311896e-05,2.70149352585786e-05,4
481,13199,9.57507778387659e-06,1.142475751577369e-05,4
482,13201,4.141587739366141e-05,3.8539345207245796e-05,4
483,13205,7.919025101246563e-06,1.1876507132613116e-05,4
484,13207,6.237535492157923e-06,4.503859772174148e-06,4
485,13209,2.015116354510392e-05,2.1855078724490275e-05,4
486,13211,1.0907742223430406e-05,6.6791282018116535e-06,4
487,13213,3.655675659434899e-06,3.7566993087944966e-06,4
488,13215,1.1451238547116809e-06,1.001615317242891e-06,4
489,13217,1.846618386550877e-06,1.3289185301895607e-06,4
490,13219,3.7210901059706293e-06,1.4361760907344388e-06,4
491,13221,1.2077331138039015e-05,9.041451041959057e-06,4
492,13223,1.2222396739578165e-06,4.702265310955036e-07,4
493,13225,8.297923124054277e-06,8.37442023194221e-06,4
494,13227,7.000935935178373e-06,3.3850894144675316e-06,4
495,13229,9.576166301044647e-06,9.28356121962384e-06,4
496,13231,1.0658765383311378e-05,5.607299703136248e-06,4
497,13233,4.142593708302746e-06,5.0335396517238525e-06,4
498,13235,2.0665548011932247e-05,1.926988896373303e-05,4
499,13237,8.372010237038458e-06,7.333393196079895e-06,4
500,13241,1.1226883652356503e-05,8.246170647598107e-06,4
501,13243,2.698657090403449e-05,4.300717013912798e-05,4
502,13245,1.0114706802112872e-06,1.0228924956315365e-06,4
503,13247,2.138956551194151e-06,1.4381147350466857e-06,4
504,13249,4.482833483417675e-05,3.4469305466474386e-05,4
505,13251,1.2997519033566873e-05,1.7980330290791717e-05,4
506,13253,2.7017948205233717e-05,3.0127615691382133e-05,4
507,13255,2.6185511797327206e-06,2.559730477592059e-06,4
508,13257,6.284843027746734e-06,6.036990063272214e-06,2
509,13259,2.1520989561643467e-05,4.572234420774797e-05,4
510,13261,6.216833874216545e-06,8.153373101410635e-06,4
511,13263,2.9182990160349853e-05,3.940212086109954e-05,4
512,13265,8.199054478849534e-05,0.00015276540184648896,4
513,13267,6.404500618324366e-06,8.217738986651124e-06,4
514,13269,2.5887605610173726e-05,2.805393243947697e-05,4
515,13271,7.744575765787778e-06,1.6036667646165062e-05,4
516,13273,2.6527552423575128e-05,3.116683968016376e-05,4
517,13275,4.417336947817392e-06,4.477571059973949e-06,4
518,13277,4.82501266834658e-06,4.639108125849217e-06,4
519,13279,6.495960776038737e-06,9.150506927916577e-06,4
520,13281,1.9093057826821038e-05,1.2130712355295693e-05,4
521,13283,2.236722404911851e-05,3.63224737692532e-05,4
522,13285,2.7854567359079775e-06,2.7815829489088377e-06,4
523,13287,2.5798827547920963e-05,3.369023362140267e-05,4
524,13289,2.1493557958564834e-05,2.564012916778137e-05,4
525,13291,9.931464027422256e-06,5.673138339733602e-06,4
526,13293,7.911514145141944e-06,8.099225258756678e-06,4
527,13295,2.971305203773522e-06,2.1881592356395722e-06,4
528,13297,2.0217753742822556e-06,1.2573759159020613e-06,4
529,13299,5.35323327434696e-06,6.148166814132599e-06,4
530,13301,2.5205816370876712e-05,4.823559104067055e-05,4
531,13303,8.046411315471885e-06,1.1518591796400691e-05,4
532,13305,6.4298160580551455e-06,5.7927994487676934e-06,2
533,13309,1.451384865206698e-05,3.408579772227939e-05,4
534,13311,7.3424553460144606e-06,4.5847204116584605e-06,4
535,13313,1.522592344330856e-06,1.345196669084642e-06,4
536,13315,1.835125996016244e-05,2.70568401237202e-05,4
537,13317,1.6476073255718006e-05,2.014653637055749e-05,4
538,13319,1.6595366603038436e-05,2.5254351243885803e-05,4
539,13321,1.0008508664231744e-05,1.0018216238105878e-05,4
540,15001,1.124221742196631e-06,7.650362128755061e-07,2
541,15003,2.2057831310787537e-07,7.635675424016234e-08,0
542,15007,3.137126208762399e-06,1.1571792503190837e-06,4
543,15009,1.409426464934303e-06,5.053976893673824e-07,1
544,16001,4.6450812649502665e-07,2.0117894724577235e-07,4
545,16003,5.586159169550173e-05,3.0671280276816606e-05,4
546,16005,2.684435225127469e-06,1.5498422081783866e-06,3
547,16007,3.7155931971859846e-05,1.7539785533775013e-05,4
548,16009,2.5658173263065025e-05,1.5766148589300946e-05,4
549,16011,4.680583404231588e-06,2.5774549827419605e-06,4
550,16013,8.486601137798517e-06,3.0833671953939246e-06,3
551,16015,3.709807529968965e-05,1.671300894629867e-05,4
552,16017,5.88451554562814e-06,3.119213133258545e-06,2
553,16019,1.7637679722789716e-06,8.979954690285978e-07,1
554,16021,1.7988899336024683e-05,1.122905203880357e-05,4
555,16023,0.00011382770446044715,5.7500592974865047e-05,4
556,16025,0.00017321075260859332,8.581805470153032e-05,4
557,16027,8.92079911492042e-07,5.088104627472844e-07,1
558,16029,3.5290388334710975e-05,1.2519159932268134e-05,4
559,16031,8.284598308731039e-06,5.348640620685617e-06,4
560,16033,0.0001763318565540347,0.00018184222707134825,4
561,16035,3.294544364905455e-05,1.6192418287346952e-05,4
562,16037,6.310594811773955e-05,3.411870032317233e-05,4
563,16039,9.886238531053208e-06,4.622819133428773e-06,4
564,16041,1.5440299923765576e-05,6.3374761460900984e-06,2
565,16043,1.658628967606584e-05,1.1188248251588223e-05,4
566,16045,1.2828100786718575e-05,7.518701338517931e-06,4
567,16047,1.1566855715829959e-05,8.968535450199866e-06,4
568,16049,1.5501734201045622e-05,9.48734004686658e-06,4
569,16051,7.17702200112979e-06,3.0658114882639635e-06,4
570,16053,7.3727256574017324e-06,5.156746496969132e-06,4
571,16055,1.6393276057446552e-06,6.29392921036249e-07,1
572,16057,4.253329956297373e-06,2.9408880459758656e-06,4
573,16059,3.6385140403330074e-05,1.820834866671418e-05,4
574,16061,7.58016816032874e-05,3.635797471591307e-05,4
575,16063,3.929744932056137e-05,2.544414123412787e-05,4
576,16065,4.625180978250129e-06,5.976161062449992e-06,4
577,16067,1.047775652878198e-05,5.9421607778765766e-06,4
578,16069,6.399411216441633e-06,3.198786944537721e-06,1
579,16071,5.163303370286698e-05,2.4922868191191563e-05,4
580,16073,1.6053976584993568e-05,1.2375092656860645e-05,4
581,16075,1.0053193926303754e-05,5.387184980594621e-06,4
582,16077,2.495781367165832e-05,1.7500299626342087e-05,4
583,16079,1.9873258689683133e-05,1.4480484435537404e-05,4
584,16081,1.907895513751609e-05,6.554008573351756e-06,4
585,16083,2.8251246387088633e-06,1.5583125156764712e-06,4
586,16085,2.302637604519916e-05,7.555145114937095e-06,4
587,16087,2.3652266126813864e-05,1.4886786665402501e-05,4
588,17001,3.565446973997448e-06,1.8082141387041522e-06,1
589,17003,3.932076375954427e-05,4.4930235597817214e-05,4
590,17005,1.3295636449497373e-05,7.502976783439502e-06,4
591,17007,3.369105411856312e-06,1.7101580464070557e-06,4
592,17009,3.920324488398817e-05,1.568129795359527e-05,4
593,17011,7.24549776394633e-06,3.4459061889898164e-06,2
594,17013,5.06088588313803e-05,2.2550648322465946e-05,4
595,17015,1.6569567892227547e-05,7.801464199110081e-06,4
596,17017,1.4995915043550691e-05,9.63357807589237e-06,4
597,17019,7.972265752233245e-07,8.418823309872847e-07,0
598,17021,6.764529097876428e-06,3.6391216682311937e-06,4
599,17023,1.556518033145332e-05,6.9973420296179484e-06,4
600,17025,1.9989523121430476e-05,1.0618188727276514e-05,4
601,17027,6.638693937419969e-06,2.0639597100495474e-06,4
602,17029,4.443700823806172e-06,3.6898242369758527e-06,2
603,17031,3.3910004214676323e-08,2.6152540215096428e-08,0
604,17033,1.5767454824821245e-05,5.801473426669033e-06,4
605,17035,2.2078047842402014e-05,1.0683754830289925e-05,4
606,17037,2.0110154616174624e-06,1.1872837604533524e-06,1
607,17039,1.5060643056642805e-05,6.864757729690058e-06,4
608,17041,1.0634332224461073e-05,4.6490612252662525e-06,4
609,17043,1.879522476097643e-07,6.977915791883547e-08,3
610,17045,1.4327921595277028e-05,7.6218702881777054e-06,4
611,17047,4.723715971622851e-05,1.7157123814029113e-05,4
612,17049,6.713455394435056e-06,2.8004064826328517e-06,2
613,17051,1.0561544132288651e-05,6.375300380431877e-06,4
614,17053,1.7955628011134375e-05,7.093581436497531e-06,4
615,17055,7.203388184838722e-06,4.912645311339635e-06,4
616,17057,7.55948210368635e-06,3.75503147861256e-06,4
617,17059,5.472306143945729e-05,4.022145015800112e-05,4
618,17061,1.716761545218453e-05,1.0414589038435806e-05,4
619,17063,4.711823634844824e-06,1.1512060522644069e-06,4
620,17065,3.187534686387782e-05,1.4857153199265084e-05,4
621,17067,1.385328052466566e-05,6.13991462836576e-06,4
622,17069,7.214761808203767e-05,5.088925373329583e-05,4
623,17071,3.5502684351743094e-05,1.6618277781666978e-05,4
624,17073,4.842669068387077e-06,2.3063885760150278e-06,2
625,17075,8.840117570623982e-06,3.5027128557000313e-06,4
626,17077,3.4804984521835146e-06,4.2063226609918064e-06,3
627,17079,2.2983324012438882e-05,1.0522746556801976e-05,4
628,17081,7.0870646981820705e-06,4.062635193956398e-06,4
629,17083,1.0800529619421664e-05,3.905370942890783e-06,4
630,17085,1.0996570655914947e-05,3.627553985297839e-06,4
631,17087,2.0328460484050938e-05,8.79138240337523e-06,4
632,17089,3.4176080439606177e-07,1.5831149283956437e-07,1
633,17091,2.0035058128337924e-06,1.3938545161400479e-06,2
634,17093,1.5923851804531086e-06,3.258721083160996e-07,4
635,17095,4.823566220605817e-06,3.009701436088398e-06,2
636,17097,2.2711489664083784e-07,1.1066127580317038e-07,3
637,17099,2.270661421851589e-06,1.2011766353540973e-06,4
638,17101,1.61184395491625e-05,9.358834346318515e-06,4
639,17103,7.882421262157182e-06,2.6878100231012577e-06,4
640,17105,6.082812954445468e-06,3.299841967831325e-06,1
641,17107,8.201701865089354e-06,3.234305632021538e-06,1
642,17109,6.2476176848035085e-06,6.487224856090122e-06,0
643,17111,7.164278870055461e-07,1.9047329998875004e-07,1
644,17113,9.154148513816854e-07,7.822690786447889e-07,0
645,17115,2.2266196162953367e-06,1.6012435734946027e-06,3
646,17117,5.20682159436151e-06,2.7955435367725255e-06,2
647,17119,9.412404515439708e-07,5.136573480437058e-07,3
648,17121,7.198654894449405e-06,5.054885857370538e-06,2
649,17123,2.21523723003309e-05,8.013039997337205e-06,4
650,17125,1.5841597072103316e-05,1.0586425762077961e-05,4
651,17127,2.0040717006714877e-05,1.1990129455061983e-05,4
652,17129,1.947747336493598e-05,7.2320302327473956e-06,4
653,17131,1.5809938831765737e-05,5.698644792011195e-06,4
654,17133,6.954834230075612e-06,1.2265752282826362e-06,1
655,17135,7.98149475587861e-06,4.58914555269847e-06,4
656,17137,6.469337571434376e-06,4.0662922549963805e-06,4
657,17139,1.4876026945074111e-05,6.339163561634624e-06,4
658,17141,4.978882978514446e-06,1.6285200850644027e-06,4
659,17143,1.2542627568804929e-06,8.958756957732634e-07,2
660,17145,1.1665298904793933e-05,7.420736033699696e-06,2
661,17147,1.3629491267037385e-05,4.434048468970678e-06,4
662,17149,1.4599718975516137e-05,8.736031955838633e-06,4
663,17151,7.35586561797388e-05,4.3007857980950734e-05,4
664,17153,5.233818145057783e-05,3.598668814207464e-05,4
665,17155,5.026162755405553e-05,1.4689992594301253e-05,4
666,17157,7.21869847679428e-06,3.7194584007565203e-06,4
667,17159,1.6388153314667605e-05,9.300840449458948e-06,4
668,17161,1.738006855192876e-06,9.596005203611178e-07,0
669,17163,9.119641542759118e-07,5.585325578020431e-07,0
670,17165,1.2038561837287234e-05,8.210019206475538e-06,4
671,17167,1.0868209085583471e-06,6.596290666497255e-07,3
672,17169,3.714366942855282e-05,1.6307999331497797e-05,4
673,17171,4.2488348466768174e-05,2.0564195814662775e-05,4
674,17173,1.0051387087080963e-05,4.635358684023235e-06,4
675,17175,4.46484215221146e-05,2.0168184322536937e-05,4
676,17177,6.01348788084397e-06,2.7735739935310736e-06,4
677,17179,1.8293386764095605e-06,7.118504854820083e-07,1
678,17181,1.3944750110271945e-05,1.0232026503162879e-05,4
679,17183,2.8831215432727974e-06,2.416614576722542e-06,1
680,17185,2.6031006092162614e-05,1.2333238773504463e-05,4
681,17187,1.2465138977474723e-05,7.1322932921446894e-06,4
682,17189,1.9610944091322362e-05,5.18737807778795e-06,4
683,17191,1.62408855340588e-05,8.37537818169145e-06,4
684,17193,2.0210759016018793e-05,8.766563992904813e-06,4
685,17195,4.4146373816402265e-06,1.8524671648288272e-06,4
686,17197,2.827330286902475e-07,9.188114054446188e-08,1
687,17199,4.013114947717499e-06,2.0807261541061193e-06,4
688,17201,7.976876457196871e-07,5.576812455652075e-07,1
689,17203,5.42719152560719e-06,1.799375244883091e-06,4
690,18001,4.834933115582645e-06,3.1938906704891216e-06,4
691,18003,5.509893984598085e-07,3.5234277231080735e-07,1
692,18005,2.1055601274828326e-06,1.202968606020083e-06,4
693,18007,2.2838243704868508e-05,1.3155362601927181e-05,4
694,18009,1.682066876562007e-05,1.1600218935688695e-05,4
695,18011,2.2537986203522674e-06,7.986426859704338e-07,4
696,18013,1.5197689144613385e-05,6.545304737926774e-06,4
697,18015,1.0745597620855073e-05,4.334773586542961e-06,4
698,18017,5.763642649921305e-06,3.473596027966543e-06,4
699,18019,1.9762048642040364e-06,9.420352736341295e-07,1
700,18021,8.074538061226024e-06,5.176173133281421e-06,4
701,18023,5.206417883540653e-06,3.5882458986839732e-06,4
702,18025,1.6434714120839142e-05,1.4837891460626604e-05,4
703,18027,4.76643985539406e-06,3.414871555745372e-06,4
704,18029,4.011417849704989e-06,1.8628510042714829e-06,4
705,18031,6.821109132235741e-06,4.286002205409306e-06,4
706,18033,4.7209317705765065e-06,2.3061438611738086e-06,4
707,18035,1.6439412340015072e-06,1.8067031830063201e-06,0
708,18037,4.489509476520243e-06,1.7413821488101013e-06,4
709,18039,8.155027916090686e-07,5.490959044346502e-07,1
710,18041,8.558558583151826e-06,6.175114859819179e-06,4
711,18043,2.6650097925737723e-06,1.1952295360727498e-06,1
712,18045,1.2732125603945142e-05,6.728876016891103e-06,4
713,18047,7.71097283583287e-06,3.751022661485182e-06,4
714,18049,1.1251250419680063e-05,6.648691353241147e-06,4
715,18051,6.9041549164967936e-06,3.091946157271409e-06,4
716,18053,2.991565770011861e-06,2.7923734005800395e-06,4
717,18055,6.953446900455211e-06,4.3177166419645375e-06,4
