,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239
0,06073,06065,06000_1,53033,32003,06071,48029,12011,25017,06067,12099,36103,12057,12095,39000_1,39049,27053,26125,48453,42003,13000_1,49035,06013,47000_1,37119,37183,24031,13121,04019,49000_1,48085,29189,06019,36119,12031,09001,47157,51000_1,13135,36029,24033,06029,09003,53053,26099,48215,48121,09009,06111,48141,25027,42091,24005,39061,53061,41051,53000_1,40109,25009,48157,21111,13067,12071,06077,36055,08041,12105,25021,17097,29095,47037,17197,17000_1,35001,08000_1,01073,26081,08005,40143,42017,37000_1,34025,34029,20091,12009,48339,08059,24003,31055,48491,25005,10003,06099,12127,36000_1,42071,39153,12101,17089,37081,39113,42029,25023,53063,45045,08001,27000_1,21000_1,34027,19153,18089,25013,16001,51153,12117,06107,32031,36067,51810,42133,04021,06083,34005,22033,22051,39095,18000_1,12115,27037,48061,42011,33011,45079,01097,26049,45019,55133,29183,12081,05119,39017,36071,37067,12021,18003,39151,26161,48039,34021,42077,12097,47065,48355,12083,12069,27003,51041,41047,45051,08035,48167,37051,34035,18057,51087,08013,47149,24027,12111,42079,37063,12033,08123,45083,39093,33015,17111,48303,36001,42095,45063,36027,23005,34015,26139,13051,17201,40027,42043,06047,18141,34001,26077,55009,17163,37021,22103,24021,48309,13057,24025,24000_1,22055,05143,13151,39099,36065,16027,37071,45015,37025,42069,36063,01125,18039,13139,53005,13245,55101,13215,38017,55059,24013,18063,20209,42007,09007,24017,18081,13153,09013,13097,42075,34037,34019,22005,18035,24037,34041,36079
