,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],2.3504459697623137,1.9817327188683518,2.890654362782794,0.3970871864642407,0.5307153106558645,0.8430904033307063,4.469874692971814,7.3211076569944105,2.1276597229943954,4253.560669459106
mu[2],0.4972123688039655,0.13065317370466653,0.19057742930609997,0.1727846704175885,0.35340301109529537,0.581168600105841,0.6241362870085368,0.65371552297118,2.127663785418366,1147.0696949233923
mu[3],3.293567614196439,2.023438512179101,2.9514891503548792,0.1549295081104924,0.34008520425575883,3.367672624765045,6.230345050673837,6.286568999508603,2.127660636463526,2715.4090818107834
mu[4],3.870825452202882,4.035424323391809,5.886271563249808,0.37738731945186216,0.40134694081802846,0.5462785977285254,8.001963849233272,14.01842666308993,2.127659731364273,5126.734223572585
mu[5],1.0850998217543142,0.7594574814867441,1.1077826112486355,0.2339025416413446,0.2552231800506555,0.5821133080969106,2.0153015332708213,2.942381826637071,2.1276596530143843,5537.551351724039
mu[6],1.6531139621227302,1.030642142880066,1.5033462602859942,0.19255446819541658,0.23097658672828755,1.337583409372558,3.1372909805960147,3.7457030370688895,2.127660101520124,2362.76844154164
mu[7],3.6731225048458453,2.1934414546614054,3.1994649447727808,0.2589826049061058,0.5487605777298615,3.3228282996407317,6.862406608189921,7.793925888691963,2.1276619065349704,3210.558427208708
mu[8],1.404035645466414,0.9026355365473119,1.3166293649744933,0.14450065445065585,0.44740590462561,0.9368424745408159,2.452463044632163,3.5994556355796656,2.1276599504533045,2987.7338074039853
mu[9],4.568299148837045,2.8242206559958802,4.1195511117103765,0.4860152043060435,0.8398087510778118,3.5164830864555334,8.501990243340662,10.76330792604517,2.1276615287829634,1700.9831301968966
mu[10],2.105278494941865,1.173414223256123,1.7116006984748684,0.1810889486036497,0.8581924961971107,1.6927078117851564,3.4344092465520095,4.856130419363374,2.1276599262285356,3852.277161923189
mu[11],2.7665328842534613,2.0175622564473916,2.942918215387946,0.14164401836677182,0.16830003071174093,1.8205531842210927,5.551608659584365,7.284257732624349,2.127661311862054,3365.3163783982554
mu[12],5.356332416717748,2.8174131118675856,4.109619588593135,0.7385271647963858,1.489479312982374,4.758424621245616,9.34102002339346,11.170728404442524,2.1276597738000183,4550.061011863816
mu[13],0.5905407382923034,0.175260638014586,0.25564394942808255,0.28824822595798705,0.33842403630532736,0.5840604491288361,0.8439717137955456,0.9057525015233696,2.1276601518828357,2362.87209123608
mu[14],0.19962122001540025,0.06581627007086502,0.09600293439998901,0.13417699763276797,0.13497982276242496,0.1502356299345165,0.2740695207440542,0.3638949937400611,2.127661243606453,1283.1331489508646
mu[15],3.1234756396848873,1.9601160176208106,2.859123162230891,0.36873002395223137,0.47286773571445184,2.4314488824720257,5.9119389555580755,7.261690765287428,2.1276597229728194,4568.375221278269
mu[16],1.9381933885645288,1.4563416022876876,2.12429322405157,0.4362887887008557,0.5470758988553472,0.8684991193271675,3.541157699735387,5.584491963075694,2.127660915979904,1993.3751140844545
mu[17],0.9202234147086524,0.7759694632973385,1.1318682397558204,0.15623820668417815,0.19300374138928245,0.33035454137225395,1.7640890138358754,2.865829070528807,2.127661259090774,3762.5320050016144
