,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203
0,01073,01097,01125,04013,04019,04021,05000_1,05119,06000_1,06013,06019,06029,06065,06067,06071,06073,06077,06099,06107,06111,08001,08005,08013,08035,08041,08059,08000_1,08123,09001,09003,09007,09009,09013,10003,12011,12021,12031,12033,12057,12071,12081,12095,12099,12105,12111,12115,12127,13000_1,13067,13121,13135,13139,13215,13245,17000_1,17089,17097,17111,17163,17197,17201,18003,18035,18039,18000_1,18057,18063,18081,18089,18141,19153,20091,20209,21000_1,21111,22005,22033,22051,22055,22103,23005,24003,24005,24000_1,24013,24017,24021,24025,24027,24031,24033,24037,25005,25009,25013,25017,25021,25023,25027,26049,26077,26081,26099,26125,26139,26161,27003,27037,27053,29000_1,29183,29189,31055,32003,32031,33011,33015,34001,34005,34015,34019,34021,34025,34027,34029,34035,34037,34041,35001,36001,36027,36029,36055,36063,36065,36067,36071,36079,36000_1,36103,36119,37000_1,37063,37081,37119,37183,38017,39000_1,39049,39061,39093,39095,39099,39151,39153,40109,40143,41047,41051,42003,42007,42011,42017,42029,42043,42069,42071,42075,42077,42079,42091,42095,42133,45019,45045,45051,45063,45079,45083,47037,47000_1,47157,48029,48061,48085,48141,48157,48167,48215,48303,48355,48453,48491,49035,51000_1,51041,51087,51153,53005,53033,53053,53061,55000_1,55101
