,mean,se_mean,sd,n_eff,Rhat
"prediction[146,54]",8071.694023727477,292.36227178662216,1562.7612749409507,28.57213056601136,1.083694031617976
"prediction[147,54]",6442.06995107416,274.09560068255166,1311.8450572032075,22.906617108042184,1.0964331412869328
"prediction[148,54]",5129.434562455909,262.0777179575663,1093.366383788159,17.404888173098453,1.1155429010843654
"prediction[149,54]",4082.232149121542,250.54863404470663,907.707118001652,13.125244534127837,1.1395158106164753
"prediction[150,54]",3251.306795329496,234.6818147421154,752.324181177291,10.27664055508813,1.166973457519054
"prediction[151,54]",2593.4930130945613,214.82647346064584,623.4176569766767,8.42136708807409,1.1966950944867465
"prediction[152,54]",2072.7542081012484,192.26865837552972,516.9418646823277,7.228803480986155,1.2276598028183845
"prediction[153,54]",1659.9489937081153,169.75887277860662,429.12333832564076,6.3899771312763365,1.2590706197789923
"prediction[154,54]",1331.970780516228,148.4116691555361,356.6704981048875,5.7756155566852065,1.290351583705608
"prediction[155,54]",1070.7030772522232,128.78546446558096,296.81579224756314,5.311782832861797,1.3211222493616883
"prediction[156,54]",862.0173845802028,111.10851172499615,247.27903978304658,4.953132553958965,1.351159406480124
"prediction[157,54]",694.9084687073855,95.43552915095123,206.20125822239305,4.668339695396154,1.380355424488141
"prediction[158,54]",560.7902088491686,81.69340589123159,172.0735644666763,4.436641169490934,1.408679904104451
"prediction[159,54]",452.9413775306667,69.81790158651816,143.67195592113978,4.2345808087349575,1.436148211091293
"prediction[160,54]",366.07799238055856,59.507922005954555,120.00171328398154,4.066542569062345,1.462797996085269
"prediction[161,54]",296.02677474107173,50.60611974008914,100.25182914723567,3.924447585710729,1.488673225140136
"prediction[162,54]",239.47679221695228,42.95354584059809,83.7584647124286,3.8024137738641204,1.513814449278457
"prediction[163,54]",193.79042573391854,36.39586943080132,69.97598666790941,3.69652684820862,1.5382537952045694
"prediction[164,54]",156.858911302602,30.791417108026465,58.454124802500445,3.6038853909770734,1.5620132386414105
"prediction[165,54]",126.99126679134653,26.012172717503585,48.819959705465656,3.5224235435478906,1.585104956732911
"prediction[166,54]",102.82826665182388,21.945070272767925,40.76367273068955,3.4504255469294534,1.607532837584108
"prediction[167,54]",83.27531051620852,18.489958813557422,34.02720889238426,3.386731498104419,1.6292944919447714
"prediction[168,54]",67.44965507550577,15.561156700425029,28.39519360222435,3.32970620991905,1.6503833364669498
"prediction[169,54]",54.638665035902086,13.082227657343044,23.687599416182973,3.2785264755679755,1.670790491498282
"prediction[170,54]",44.26659803907071,10.987234273794225,19.753780625950153,3.232389469693684,1.6905063618898335
"prediction[171,54]",35.86805902525076,9.219068427773916,16.467586340746465,3.1906988904465674,1.7095218547820379
"prediction[172,54]",29.066709338948602,7.728607106980618,13.723332276568723,3.1529471978498163,1.727829243468474
"prediction[173,54]",23.558144537563912,6.473722124828957,11.432463101276769,3.11868498027591,1.74542271979703
"prediction[174,54]",19.096097778638192,5.418335524304192,9.52077537102692,3.0875418148877887,1.7622986952852433
"prediction[175,54]",15.481307631585741,4.531643893338404,7.9260994064113905,3.0591972500097504,1.7784559162537428
"prediction[176,54]",12.55252741596486,3.787402381805521,6.596359604038887,3.0333725398038296,1.7938954524906936
"prediction[177,54]",10.179259661389262,3.163293469032475,5.487948647175571,3.0098240515222896,1.8086206050841964
"prediction[178,54]",8.255882353295295,2.6403734052827526,4.564363292235954,2.988337939027878,1.8226367626205282
"prediction[179,54]",6.696899135732615,2.202589047297673,3.795058881453292,2.9687257973599035,1.8359512222331529
"prediction[180,54]",5.433097753471122,1.8363579070008575,3.154487193360637,2.950821088572496,1.8485729865212601
"prediction[181,54]",4.4084427224127625,1.530204520899977,2.6212882136434166,2.934476176433027,1.8605125476380615
"prediction[182,54]",3.577561720825843,1.274446657848615,2.177611259342478,2.91955984157975,1.8717816713173483
"prediction[183,54]",2.9037121643718216,1.0609253679662305,1.8085448766798478,2.905955177619419,1.8823931925275328
"prediction[184,54]",2.357136170696231,0.8827733987023189,1.5016382365814955,2.89355779399514,1.8923608303220651
"prediction[185,54]",1.9137296718765158,0.7342170245299532,1.2464995028085828,2.8822743601301104,1.9016990244313106
"prediction[186,54]",1.55396562052903,0.6104030286681369,1.0344589460242264,2.8720576945940954,1.9104227925474209
"prediction[187,54]",1.2620227131038833,0.507266430903354,0.8582865037396528,2.8628086482341737,1.9185476059064088
"prediction[188,54]",1.0250803422820185,0.4213957744188067,0.7119551059990727,2.854465940330317,1.9260892809192067
"prediction[189,54]",0.8327480060683975,0.3499341695837508,0.5904424519982169,2.8469670914612304,1.9330638850564907
"prediction[190,54]",0.6766034805357528,0.2904913543321579,0.4895650752091332,2.8402360407233505,1.939487655284278
"prediction[191,54]",0.5498189794782022,0.2410667515978746,0.40583950766589316,2.8342229696160564,1.9453769271722237
"prediction[192,54]",0.446858499492631,0.19998842041529574,0.3363661756444489,2.8288826663234423,1.950748072763012
"prediction[193,54]",0.3632327632387746,0.16585988017484518,0.27873235240302935,2.8241780001524934,1.9556174456164794
"prediction[194,54]",0.29530077243605546,0.13751567717988628,0.23093107872098181,2.8200729630981116,1.9600013319712746
"prediction[1,55]",61.442278691775066,24.3121961092876,35.715466548845896,2.158063775325574,3.8621591618141187
"prediction[2,55]",61.442278691775066,24.3121961092876,35.715466548845896,2.158063775325574,3.8621591618141187
"prediction[3,55]",61.442278691775066,24.3121961092876,35.715466548845896,2.158063775325574,3.8621591618141187
"prediction[4,55]",61.442278691775066,24.3121961092876,35.715466548845896,2.158063775325574,3.8621591618141187
"prediction[5,55]",61.442278691775066,24.3121961092876,35.715466548845896,2.158063775325574,3.8621591618141187
"prediction[6,55]",61.442278691775066,24.3121961092876,35.715466548845896,2.158063775325574,3.8621591618141187
"prediction[7,55]",128.78079801436812,47.82259195814773,70.48443250417398,2.1723019546475606,3.7363424462923973
"prediction[8,55]",157.1770861896427,57.72191373993541,85.14428932645686,2.17585327894859,3.7020355094888915
"prediction[9,55]",184.30535521720932,67.2520077348186,98.79122312964817,2.1578746663113786,3.860987623101864
"prediction[10,55]",157.04952896415045,50.60221294138357,74.4846147981053,2.1666767971934573,3.7560817773810755
"prediction[11,55]",197.16246060654674,59.41831926992336,87.6538351453993,2.176211591898584,3.658881512435035
"prediction[12,55]",239.36872424718976,65.26840463215447,96.64282153347553,2.192467716557593,3.5067686570300927
"prediction[13,55]",286.7013157568843,67.14227715753145,100.14976181052673,2.2248857199951018,3.2564790542766273
"prediction[14,55]",343.61288159804974,63.585413184327486,96.45174400815397,2.300939365126777,2.8492621660796487
"prediction[15,55]",415.0365791842915,51.677434040104906,82.52427182486204,2.550125295332805,2.2071111664475596
"prediction[16,55]",197.13877597678626,41.14046547284962,61.71177779669565,2.25007872518107,3.102472382146135
"prediction[17,55]",229.79726747378382,38.00437590691637,58.13325194862271,2.3398177192886394,2.7029169106108175
"prediction[18,55]",252.44269691147164,34.32483210665506,53.78562299471596,2.45536218778946,2.3864014495551054
"prediction[19,55]",266.8074611743252,30.221911083946317,48.85565838937011,2.613279692420851,2.119382008124418
"prediction[20,55]",276.5758945649121,25.512729978496875,43.290306601003216,2.879170992704815,1.8591143884331034
"prediction[21,55]",284.37221475535944,20.04895217304104,37.28448118286632,3.458381097268875,1.5889274410144016
"prediction[22,55]",291.65482894329125,13.56198572639426,31.395535467139755,5.359067450762523,1.3205043467132451
"prediction[23,55]",299.1280435802035,4.967477346677318,26.793271966460832,29.09241099715683,1.1020426029455936
"prediction[24,55]",307.1019972628414,2.6420607890244545,25.48660206382552,93.05468960228451,1.0257194112760277
"prediction[25,55]",315.71150380014035,8.479744897594507,29.19819196805895,11.856222602230218,1.1636386456244268
"prediction[26,55]",325.0269475925751,18.864776027691466,37.578253339830674,3.9679836421135097,1.474369376261929
"prediction[27,55]",335.10286816870445,29.13869472490722,49.31358295006566,2.8641313360801925,1.8715118846586687
"prediction[28,55]",345.9960684077113,40.20334209030533,63.54342212566194,2.4981406444159417,2.2950002717456703
"prediction[29,55]",357.77082604906144,52.28378143815074,79.89591040317636,2.3351518048198323,2.710063536010292
"prediction[30,55]",370.4995392489468,65.51925085817811,98.25744822474921,2.2490189573496813,3.0968490948703873
"prediction[31,55]",384.2622089178273,80.01804043318896,118.64107680298046,2.198337336913967,3.44498031699623
"prediction[32,55]",399.145904906931,95.88121350586462,141.12687974220654,2.1664687808999723,3.750546960987037
"prediction[33,55]",415.24445785409785,113.21991661461632,165.83503387399725,2.145393232069891,4.0139295639653545
"prediction[34,55]",432.65835555130326,132.16064520085297,192.91298848571003,2.130682002235204,4.2380771662728485
"prediction[35,55]",451.4947178232421,152.831158535439,222.52897449716662,2.1200657133203027,4.427216044563283
"prediction[36,55]",471.86728469478,175.3659371236451,254.86845456262503,2.1122323526885705,4.585974622706707
"prediction[37,55]",493.8963613544713,199.90825763129106,290.13196226365017,2.1063458565458606,4.718856745346965
"prediction[38,55]",517.708661489588,226.6105241372052,328.5335722623748,2.1018385892065545,4.829969436104552
"prediction[39,55]",543.43699167142,255.6326359844456,370.29959697807305,2.0983304458867122,4.922916296979445
"prediction[40,55]",571.2198035508295,287.1407496110126,415.6672289030378,2.0955687466259874,5.000787416390244
"prediction[41,55]",601.2005091643598,321.30709320472886,464.8829914560126,2.0933733343124072,5.066199436373866
"prediction[42,55]",633.5265593915565,358.30882984158853,518.2008440608732,2.0916124139963057,5.121356658418474
"prediction[43,55]",423.2253670151233,105.7082686510287,156.25046298321257,2.1848654958627836,3.6396091073262125
"prediction[44,55]",436.458227836,119.93628535119842,176.57476179496416,2.167484849482875,3.8212201469352487
"prediction[45,55]",442.1567444971208,125.20789077570656,184.17431617873046,2.163688480589864,3.867691335158497
"prediction[46,55]",441.7497517560088,123.2249960059521,181.44034519078093,2.1680540319013786,3.822405735702956
"prediction[47,55]",437.69717029332116,116.92329199268133,172.5664222936896,2.178264037900554,3.7187788766617618
"prediction[48,55]",431.82928599586006,108.48758264968794,160.68345047800986,2.1937252483238017,3.576881032801916
"prediction[49,55]",425.24620630519865,99.23112148149882,147.6774254102764,2.214789343945487,3.4090039160534222
"prediction[50,55]",418.5295995825312,89.84813092613871,134.55008292535794,2.2425898146322885,3.2228437764954823
"prediction[51,55]",411.95375658421784,80.66566755247067,121.78089081063072,2.2791915636548628,3.0233064295808396
"prediction[52,55]",405.6305140422986,71.81642179056291,109.57646521339156,2.3280218247187046,2.8137072256730558
"prediction[53,55]",399.5939666297156,63.33934745001559,98.01727501306414,2.3947384066498625,2.5966360428080892
"prediction[54,55]",393.8449379830391,55.231665556288725,87.13609661666729,2.4889714932035814,2.374581517983303
"prediction[55,55]",388.37207762070716,47.4721039328805,76.95803033650773,2.628033688447438,2.1503856965026342
"prediction[56,55]",383.1609232646309,40.02750867833752,67.52197043719212,2.845595033565491,1.9276092144762784
"prediction[57,55]",378.19723514457206,32.84656884283913,58.89542526024017,3.2150157467491383,1.7108991012012351
"prediction[58,55]",373.4678942460996,25.842015781882317,51.18899947158962,3.9237425786023965,1.506446124700084
"prediction[59,55]",368.960911314115,18.830632900500635,44.571654551554325,5.602574985172334,1.3225568308770497
"prediction[60,55]",364.66522103530326,11.30291298001633,39.27863969802034,12.076250403748356,1.1701058881647397
"prediction[61,55]",360.5704539085142,4.592901025615977,35.58681900863774,60.03495171275806,1.0619465009419804
"prediction[62,55]",356.6667823550194,3.121254685801878,33.721999326678,116.72616470924766,1.0096056134068094
"prediction[63,55]",352.94482077703464,3.2837898972678925,33.71519197761421,105.41454755154749,1.0172765685649172
"prediction[64,55]",349.39556674988984,5.840194520056572,35.333509076341166,36.6031883335602,1.0782833390808002
"prediction[65,55]",346.01036925008657,12.429890696072404,38.176230111188865,9.433035313025492,1.1786977341432685
"prediction[66,55]",342.7809080561952,18.023117634447978,41.83434117190682,5.38773260236852,1.303938545075492
"prediction[67,55]",339.69918214504725,22.88417609853169,45.982154764157464,4.037458538248761,1.4424794105768932
"prediction[68,55]",336.75749962198506,27.319994978743825,50.390769870318856,3.4020505058999455,1.5863378319152441
"prediction[69,55]",333.94846942325677,31.46400801194305,54.90819472289696,3.0454133160489545,1.7303068360019496
"prediction[70,55]",331.2649933894923,35.37224907640112,59.43569907724673,2.823380438769238,1.8710905568173848
"prediction[71,55]",328.7002583457576,39.074751520898324,63.90960537495819,2.6750987709152394,2.006657207864125
"prediction[72,55]",326.24772782589906,42.58964672119848,68.28901384400979,2.570949860817614,2.1358067361907365
"prediction[73,55]",323.901134139193,45.92963391625387,72.54789312195507,2.4949603104202116,2.2578899192212187
"prediction[74,55]",321.6544662954273,49.10810876083656,76.67003754040199,2.437501736564681,2.3726251709205073
"prediction[75,55]",319.50197650641394,52.13198691574048,80.64580042757878,2.3930675529189873,2.479976122860539
"prediction[76,55]",317.43814893770104,55.00564235362892,84.4700151912401,2.358254452799311,2.5800702803329814
"prediction[77,55]",315.45770825638937,57.7407669925894,88.14056941199101,2.330164635291108,2.6731415263468725
"prediction[78,55]",313.5556178626571,60.34322037920256,91.65745043375608,2.3071645907812033,2.7594903192284
"prediction[79,55]",311.7270534844514,62.818284266760315,95.0221272522556,2.2881124091018155,2.83945675587061
"prediction[80,55]",309.96738946086145,65.17142095847146,98.23711000897644,2.2721488294851353,2.913401275310988
"prediction[81,55]",308.27222669757896,67.407733052109,101.30557530516381,2.2586412248044314,2.9816894923862116
"prediction[82,55]",306.6373558233708,69.53196762519413,104.2311857123797,2.2471202732564803,3.044684015579645
"prediction[83,55]",305.0587582271076,71.54870163686651,107.01791256508973,2.2372238308532277,3.102737695273813
"prediction[84,55]",303.53260096232844,73.46235731398296,109.66991329656389,2.2286674996645806,3.156189364619135
"prediction[85,55]",302.05522841127436,75.2771292274311,112.19144624037436,2.2212293125764098,3.2053613221202597
"prediction[86,55]",300.6231515709505,76.99703962552125,114.58681280007212,2.2147322212055967,3.2505580606201407
"prediction[87,55]",299.2330496264252,78.62593612212095,116.86029689751557,2.2090335523860865,3.292065361223671
"prediction[88,55]",297.8817573849326,80.16750592358471,119.01614028072356,2.2040171963621806,3.33015051911817
"prediction[89,55]",296.566261878099,81.6252790569411,121.0585126153232,2.1995878356322516,3.365062628039189
"prediction[90,55]",334.96495203723754,37.34196948652068,63.29140010755906,2.872731037931467,1.833876116968612
"prediction[91,55]",333.1631890683478,39.32413755093983,65.65988029780463,2.787929326072321,1.8996278728432787
"prediction[92,55]",334.94733505856385,37.073362413242364,63.15924293755273,2.902350630270161,1.8142108906573648
"prediction[93,55]",339.4392890591691,31.532522152217783,57.30366845595721,3.302535022432218,1.6220712186572162
"prediction[94,55]",345.5855384060355,23.67410723310033,50.24775432169364,4.504909731524204,1.386802993688767
"prediction[95,55]",352.7880918528455,13.292949368148713,43.99419199882351,10.953375859531883,1.169110997054808
"prediction[96,55]",360.811502320284,4.292114185867805,40.76285912233356,90.1958885781546,1.0345695119189118
"prediction[97,55]",369.6175059428172,4.735911029448491,42.75618492141308,81.50623334621284,1.040376214711854
"prediction[98,55]",379.255365018618,15.320086651653316,50.729250766418254,10.96464191266277,1.1870283074636874
"prediction[99,55]",389.8077201088523,30.038378062542357,63.772378435312014,4.507256473797151,1.4216770295922476
"prediction[100,55]",401.3692905260913,44.677319933316305,80.73259537206229,3.265303864863228,1.691765129334655
"prediction[101,55]",414.04077171480924,60.31118442701326,100.91131449412335,2.7995228195844217,1.9644837145155165
"prediction[102,55]",427.92835185718104,77.30627297767276,124.0024598485865,2.5729487096950354,2.222072486108398
"prediction[103,55]",443.1446821660461,95.87400161741358,149.9298009707723,2.4455368993067506,2.4558211772282617
"prediction[104,55]",459.80985777088847,116.1842385766967,178.74593925502217,2.366889245235378,2.6623868413416907
"prediction[105,55]",478.052075253492,138.39105543994575,210.58000659435558,2.3153584045742632,2.8415886052171953
"prediction[106,55]",498.0079765556456,162.66656675031894,245.61086807301658,2.279809500175696,2.9950151986119047
"prediction[107,55]",519.8227418293451,189.14888335386306,284.0527922180966,2.2552285555360605,3.125132485425297
"prediction[108,55]",543.6499657032905,218.05163104323563,326.1472207006843,2.2372199572159626,3.234727490186668
"prediction[109,55]",569.6513135139322,249.56522145867024,372.157518311197,2.223747470656977,3.3265821676385072
"prediction[110,55]",597.9959275726261,283.8870651069315,422.36509991201297,2.2135270848575366,3.4032992839690905
"prediction[111,55]",1541.697719643581,361.1851892289828,559.5334076804809,2.3998946462698507,2.5905115536481538
"prediction[112,55]",1650.687809323683,430.4414014628293,660.0378390247804,2.351308392631907,2.7425362635884745
"prediction[113,55]",1913.634039152679,507.70209723915224,777.1531766720778,2.3431243554094214,2.776447761201695
"prediction[114,55]",2310.3906675976095,596.0623963494858,914.1283784976174,2.351965430560114,2.751839596019664
"prediction[115,55]",2820.193002479521,697.1856891577061,1072.5479166898724,2.366663317413361,2.7091781042930836
"prediction[116,55]",3442.8713663924404,811.4247000501167,1252.8059198294736,2.383807305822259,2.661678056623961
"prediction[117,55]",4192.180410828324,938.1356976717948,1454.2651902703062,2.4030117469560714,2.6112403906048542
"prediction[118,55]",5088.5447211635565,1075.5254745202813,1674.8389167246114,2.4249605876763543,2.5568607282557663
"prediction[119,55]",6154.921824320703,1220.2011403011318,1910.1978490578147,2.4507208767008466,2.497104852451693
"prediction[120,55]",7414.449915610678,1366.5416661604652,2152.800349218377,2.481771280246409,2.4304188414592502
"prediction[121,55]",8888.339347000707,1505.9954208918984,2390.8809852795757,2.5203950235782573,2.3549455695388577
"prediction[122,55]",10593.090458916933,1626.2879124356407,2607.5713696070975,2.5708547472371417,2.268309001379215
"prediction[123,55]",12536.595436543259,1710.854644552283,2780.461673143344,2.6412383818037615,2.167433928847151
"prediction[124,55]",14712.97999684257,1739.572879909521,2882.120455989644,2.7449788274438642,2.0484086545145086
"prediction[125,55]",17096.32325649652,1690.118946954899,2882.3709498281964,2.9084741172477484,1.9064606441222398
"prediction[126,55]",19633.795202217178,1539.0711178444778,2753.550365817635,3.200874692313669,1.7363347455312177
"prediction[127,55]",22239.334295672765,1264.9542905332232,2481.022542767906,3.846907606821823,1.5342079046303196
"prediction[128,55]",24789.72223329975,851.5951194986843,2085.0313551489135,5.9945812794177575,1.3060379220019056
"prediction[129,55]",27125.62598807316,320.1149336189291,1673.140195853537,27.318245037738276,1.1037858195771342
"prediction[130,55]",29060.49742333935,383.53836145923293,1529.0915981647343,15.894592091994664,1.1326610703883904
"prediction[131,55]",30399.5769612968,1067.42062191052,1909.0933168756987,3.1987709033178175,1.6759572050592373
"prediction[132,55]",30969.03696299729,1692.1801103466485,2616.978728579218,2.391702805702199,2.555237366387677
"prediction[133,55]",30651.34853193897,2231.6324217110996,3360.5702546996463,2.2676740662752577,3.062919909331588
"prediction[134,55]",29418.202367632417,2619.2185737260816,3961.8839616037712,2.28802106924517,2.957263415331139
"prediction[135,55]",27349.20719557146,2809.3704140524706,4323.247985220639,2.3681122618485264,2.638638612352238
"prediction[136,55]",24626.256567459888,2794.6884009415367,4409.239975686976,2.4892051312471146,2.3321189362040844
"prediction[137,55]",21501.280797154974,2602.7545787877866,4237.987909750753,2.6512640834318724,2.082176224540949
"prediction[138,55]",18246.26141667897,2288.5020131263445,3866.956635856295,2.855196523998784,1.885117113201167
"prediction[139,55]",15102.429363651676,1912.9865220496943,3373.0203022857336,3.1089525234517823,1.7298990577318465
"prediction[140,55]",12245.068784952744,1530.8783590203873,2832.3928404809276,3.423147464347898,1.6064924519443269
"prediction[141,55]",9771.743678747354,1180.5033282834702,2306.07900389205,3.8160489037802545,1.50706381663909
"prediction[142,55]",7711.07970534114,882.7498327132836,1833.4926100916812,4.314028797987055,1.4257932058149567
"prediction[143,55]",6042.779783746614,643.1993162185663,1433.327672520787,4.965921193060654,1.3584945533679953
"prediction[144,55]",4719.283490572629,458.53385721479174,1108.6508141687161,5.845837559780071,1.3022450177309568
"prediction[145,55]",3683.0852591376565,320.64901364787863,853.0551051225746,7.077735946062469,1.2550503758237508
"prediction[146,55]",2877.827941168031,219.925890553854,655.8348069516765,8.892752508931084,1.2155527510214135
"prediction[147,55]",2253.9321182265903,147.57155438749112,505.44369769438225,11.731141357449966,1.1827909175744324
"prediction[148,55]",1770.4876013860028,96.04105628088307,391.36287375036363,16.605249023932902,1.156023350905237
"prediction[149,55]",1395.0473127833993,64.08855008680803,304.8447855223801,22.625419931769024,1.1346164060458532
"prediction[150,55]",1102.4864984751935,43.224087005417736,239.00546265958107,30.574826197772808,1.1179889687562126
"prediction[151,55]",873.608933422267,29.881877831575032,188.60977147603953,39.839383203781196,1.105596782398385
"prediction[152,55]",693.8352206243997,22.02045055740355,149.75687854874516,46.25100318660306,1.0969376954871777
"prediction[153,55]",552.1010449666678,16.835773051329863,119.57076305070318,50.44102183722859,1.091562677635802
"prediction[154,55]",439.986729262556,13.197235623349336,95.9380801971406,52.8464849657044,1.0890835787118274
"prediction[155,55]",351.05337861731226,10.589791895957452,77.30283396863707,53.28635085676379,1.089174310124866
"prediction[156,55]",280.34666459785655,8.680285671587708,62.51273869021499,51.86435905335428,1.0915658806669157
"prediction[157,55]",224.0296352701928,7.241299477295541,50.70736550891344,49.03532714565202,1.0960374202394196
"prediction[158,55]",179.11184491185296,6.120573948301243,41.23796122239862,45.39521454540273,1.1024055660340062
"prediction[159,55]",143.2491303193213,5.219194930833678,33.610371847290985,41.4705313126492,1.1105140981533694
"prediction[160,55]",114.59475989675171,4.495524465381702,27.44443596381602,37.26901272435195,1.1202250083322003
"prediction[161,55]",91.687867799841,3.904676712899665,22.44496759308617,33.04211212936061,1.1314115517700165
"prediction[162,55]",73.36903114241696,3.4043031221613753,18.380850952615074,29.152431307342443,1.1439533625889404
"prediction[163,55]",58.715749926792924,3.011036122791205,15.069816609817831,25.04863146606662,1.15773342664697
"prediction[164,55]",46.99266394531232,2.6552226268621597,12.367218866466084,21.694128724345433,1.1726365563201175
"prediction[165,55]",37.61280878255301,2.3299944429993382,10.157657602379278,19.005415484474312,1.1885489680368508
"prediction[166,55]",30.10724098370393,2.04262250290849,8.34864683184408,16.70536446904421,1.2053585832046496
"prediction[167,55]",24.101082183320433,1.7899823870946847,6.865776136223526,14.712340321162474,1.2229557290903836
"prediction[168,55]",19.29453796395337,1.5979192030658431,5.648976306940606,12.49769364268908,1.2412339867052877
"prediction[169,55]",15.447806541914737,1.409644045993553,4.649612688294946,10.879642700295475,1.260091009569968
"prediction[170,55]",12.369050648900147,1.2320854248486866,3.8282064667244113,9.654039357203178,1.2794292078351515
"prediction[171,55]",9.904794950041543,1.0688916506214432,3.1526373549342854,8.69922702471647,1.2991562550498388
"prediction[172,55]",7.932251774779522,0.9216350480723569,2.5967185806889295,7.938378597151396,1.3191854199178448
"prediction[173,55]",6.353184128960764,0.7905811382987769,2.139061939655453,7.320720452954757,1.3394357486233008
"prediction[174,55]",5.088996437083903,0.6751819243204698,1.762170251236239,6.811678102652303,1.3598321245675842
"prediction[175,55]",4.076806826982626,0.5744333707900865,1.4517090526539733,6.386748973235131,1.380305222440575
"prediction[176,55]",3.266304556047726,0.487114787633067,1.1959202289033781,6.027563525853445,1.4007913643170762
"prediction[177,55]",2.6172356490284163,0.4118781388096731,0.9851485011658905,5.720920578887482,1.4212322875499834
"prediction[178,55]",2.097391251738179,0.34737222072699,0.8114579840098387,5.456848609155924,1.441574844592802
"prediction[179,55]",1.6809982990076362,0.29227900962960024,0.6683208715808714,5.228472094208512,1.4617706642529065
"prediction[180,55]",1.347432139641213,0.2452558810753939,0.5503640791008069,5.035716834272623,1.4817758039077011
"prediction[181,55]",1.080186785994502,0.20543627510158988,0.45316260291430344,4.865795600274617,1.5015504141242029
"prediction[182,55]",0.866051274575665,0.171806817820646,0.3730706576024307,4.7152138850885565,1.5210584254284454
"prediction[183,55]",0.6944508960104849,0.1434724374614349,0.3070834474077366,4.581164236818077,1.5402672592824789
"prediction[184,55]",0.5569202862405054,0.11964870491737505,0.25272384384390667,4.461454133520125,1.559147562710279
"prediction[185,55]",0.446681970481451,0.09965762626587686,0.2079493593564028,4.354056861643894,1.5776729663928843
"prediction[186,55]",0.35830923775699847,0.08291219307039728,0.17107569483901064,4.257354554894169,1.5958198664462526
"prediction[187,55]",0.2874564544130016,0.06890774509974554,0.1407138470050051,4.1700147954958515,1.6135672287611917
"prediction[188,55]",0.2306433095310971,0.05721265123168385,0.11571832847507693,4.090912180730224,1.630896412991784
"prediction[189,55]",0.18508219191205452,0.04745733382203987,0.0951445085547575,4.019395880731876,1.6477910122654
"prediction[190,55]",0.14854006308739837,0.039330311314829926,0.07821344923838357,3.954650515511328,1.6642367053669718
"prediction[191,55]",0.11922792182910498,0.03256819935866357,0.06428290721748565,3.8958616311296472,1.6802211195493546
"prediction[192,55]",0.09571233959860359,0.02694870397632853,0.052823412915554924,3.842175048727666,1.6957337032237518
"prediction[193,55]",0.07684465260492057,0.022283343214671642,0.04339853298929546,3.793057265410624,1.7107656078583884
"prediction[194,55]",0.06170428040222249,0.018413636287418267,0.03564858209702076,3.7480502107597946,1.7253095781022985
"prediction[1,56]",87.35883137268725,36.551704347404275,56.067186467835356,2.3528934557546073,2.697099035197736
"prediction[2,56]",87.35883137268725,36.551704347404275,56.067186467835356,2.3528934557546073,2.697099035197736
"prediction[3,56]",87.35883137268725,36.551704347404275,56.067186467835356,2.3528934557546073,2.697099035197736
"prediction[4,56]",87.35883137268725,36.551704347404275,56.067186467835356,2.3528934557546073,2.697099035197736
"prediction[5,56]",87.35883137268725,36.551704347404275,56.067186467835356,2.3528934557546073,2.697099035197736
"prediction[6,56]",87.35883137268725,36.551704347404275,56.067186467835356,2.3528934557546073,2.697099035197736
"prediction[7,56]",164.07607441216587,65.95649460079603,100.25946712622188,2.3106579016233644,2.8293014299041386
"prediction[8,56]",187.53174007998874,76.5816286267782,115.46360900805708,2.273217861739567,3.0132495942098085
"prediction[9,56]",151.726020241969,60.839571852417414,91.09585410709184,2.2419448544629645,3.1489022653060097
"prediction[10,56]",184.08673977389063,72.98569200724833,108.96748717299528,2.229042822525469,3.2189223281477743
"prediction[11,56]",216.1823268114082,84.54417935458034,125.864258109955,2.216345256940473,3.289650520977574
"prediction[12,56]",249.3786243697179,95.7894203486375,142.30913792373946,2.2071430676766783,3.3433678218443155
"prediction[13,56]",285.9204139769641,107.28684965476506,159.2690646769689,2.203788301501469,3.3529171956830495
"prediction[14,56]",327.67350318734634,119.28888555188912,177.36388582185594,2.2107031377200825,3.28236965654911
"prediction[15,56]",160.57821716305233,60.929250483010385,89.9506451127819,2.1795001003533563,3.5662937593870736
"prediction[16,56]",179.76059066619214,66.8368883591338,98.51694370771867,2.1726482241879244,3.6185952784691873
"prediction[17,56]",191.63409358452205,70.21902927249907,103.40317724490306,2.168493497139936,3.6487915294975695
"prediction[18,56]",197.4758374424218,71.53363998857634,105.25190331228168,2.1649071104751845,3.6751891782704114
"prediction[19,56]",199.74212301057779,71.59131788895533,105.25278607020321,2.161456435601584,3.7011641343267936
"prediction[20,56]",200.2154906248206,70.98511457882223,104.2848176777114,2.1582790594388928,3.7246328264448727
"prediction[21,56]",199.91811862855369,70.05649302992543,102.86417034819898,2.1559141803064343,3.7424097952924984
"prediction[22,56]",199.35790865632848,68.98197311349658,101.25407117356072,2.154536040883264,3.7515571533035814
"prediction[23,56]",198.75704082668915,67.83929575770311,99.57247775223863,2.1543485400083027,3.749699276343686
"prediction[24,56]",198.19909708188345,66.65016999083072,97.8641506071101,2.155980057270866,3.7350113142548067
"prediction[25,56]",197.70873238708268,65.43405042225231,96.14125538149264,2.1587978097529246,3.706149244376929
"prediction[26,56]",197.2895909357796,64.18872149784114,94.40355279902039,2.1630134836716524,3.6622170557054563
"prediction[27,56]",196.9401310718495,62.91096908453046,92.64729315242089,2.1687661197039896,3.6027813560913415
"prediction[28,56]",196.65913551178562,61.596326990422675,90.8685824053908,2.176295550711303,3.527906516193545
