,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],3.643175964952975,0.014856781765995836,0.18069925406240578,3.279710053442619,3.519798037702692,3.6278745524442653,3.751284659470253,4.02185707332897,147.9323756312237,1.0215576668763344
mu[2],2.320584207758765,0.012954725116424176,0.1856961796932998,1.9861453055424876,2.1869228834462384,2.3202690486518955,2.456045034635905,2.7327574694833254,205.4705265351933,0.9800010399634749
mu[3],2.58182114104129,0.022545976858137428,0.23659672894608724,2.191275141504359,2.4241930198414705,2.561215401809762,2.680595609238527,3.1192676486759,110.12333577681116,1.022352608853909
mu[4],1.9497932421951638,0.0050737093239743595,0.06831238467078943,1.7976884171044898,1.9077068222091216,1.9527971998438538,1.9907732869861017,2.0905251438879677,181.27909608667156,1.0105600130372001
mu[5],3.3090385658700256,0.026479822242723546,0.22974645994929188,2.8301041720013256,3.179181451480121,3.323440486310991,3.462269209735636,3.739365412759065,75.27790529499912,1.0574556251465932
mu[6],7.32122720247001,0.04517313127232444,0.5179922321004259,6.255696037064226,6.953403048178481,7.303659556479698,7.7085271590065085,8.284047062883683,131.4879949090579,1.0103963130091502
mu[7],3.553648295329999,0.015439348415462444,0.25467395110007135,3.041409535036582,3.3864791774872303,3.548007701936377,3.7328896288879743,4.031030485278402,272.0890826722292,0.9971975640481489
mu[8],4.008156238647884,0.027964183604921488,0.2761865692368557,3.4175038617406144,3.8629251813044183,3.998486051963345,4.189251724953505,4.545663691728679,97.5440583951222,1.0588558213947348
mu[9],2.2367877294286918,0.017312015712695732,0.26343280592085,1.729404130128397,2.0593491758028724,2.2161349756361535,2.4015370763129185,2.8045269067476593,231.54981602113855,0.9725823605644007
mu[10],4.350614098704159,0.01864978643209054,0.2673543639321575,3.8194441610837644,4.151314161190651,4.331045649001299,4.526201399709247,4.860125823231922,205.5070991405347,1.002975960745826
mu[11],3.3465837101936255,0.025403633874915024,0.2631659205852321,2.9220120346296476,3.1533995221212496,3.3467368922454646,3.488171930393465,3.94343942300959,107.31677347202356,1.0362149250274877
mu[12],5.985792464321038,0.03995196625468688,0.48066469426980873,5.118149775189729,5.62158730795559,6.02629105680316,6.321042068616934,6.886833785175716,144.74651984372454,1.0207947453684147
mu[13],2.554954106941639,0.03441518733268166,0.4217845372377615,1.8489551486981024,2.243477685680614,2.537011456196458,2.8314116347495095,3.500761830464686,150.20383902216784,1.0045995641940233
mu[14],3.0382572344575807,0.02119899132292919,0.28862428407210633,2.540205196512333,2.85796890951939,2.990034195981947,3.2291951774657854,3.6920605909411774,185.36824710670737,1.000887588556077
mu[15],3.4253737242049653,0.033965100399774725,0.4537064445453703,2.6719740333161495,3.1277062145300034,3.376502315229117,3.738600185505003,4.461435859862879,178.43666221918343,1.004147224359684
mu[16],2.8168224980363368,0.030210824365453616,0.32598242915391995,2.2667108999445067,2.5607812709738087,2.814042274086493,3.0164173820321425,3.6169824714716063,116.42955331225498,0.9932440377025322
mu[17],2.9432477295807113,0.053681530582896826,0.6466097558682758,1.8734581888522945,2.475493847781582,2.9377443661183964,3.3360273173106303,4.215254571881567,145.08907955552147,0.9979555070668493
mu[18],1.827515676886386,0.015519908349458388,0.19012639354950372,1.4789173252506826,1.690918372216402,1.8065863151755608,1.9525191003312525,2.255460718715738,150.07436554827606,0.9801454608178267
mu[19],2.2902148224629713,0.024872869507342233,0.2774484679329944,1.8296384790538718,2.092211150770215,2.229913783044501,2.4788994344797737,2.8789385902709452,124.42649833402655,1.0138137538153664
mu[20],3.8008866014272824,0.02605883664559367,0.27570558601499684,3.34928707966705,3.592066826574952,3.7867686190959544,3.9658935558130075,4.391000001230731,111.9389126161228,1.033284541766408
mu[21],2.449517560481593,0.02472941082514639,0.28751793165351613,1.9235227978484257,2.238157595386628,2.4380176831263034,2.6594558334343312,3.0690381011160093,135.176853173862,1.008657130722542
mu[22],3.80411869867033,0.027722257669314167,0.3758011853323242,3.0913055274544985,3.5473643559126313,3.7789637703362198,4.023841160050441,4.572746543248531,183.76343466605584,1.0162231230906715
