FIPS,workplaces,retail_and_recreation,parks,grocery_and_pharmacy,residential,transit_stations
6001,0.6246393673701137,0.8436132990706177,-0.10914684409337792,0.75807517347416,-0.5947617853345161,0.8623588905218222
6037,0.8399399986025258,0.868939328703703,0.37743488476613024,0.7309394127563801,-0.7698179077787387,0.9036823360694458
6041,0.5322490935903184,0.6500368837342024,0.02708699822300445,0.6405232556534795,-0.4678572580987952,0.3508134550250148
6059,0.7696714949926506,0.8102478514631257,0.095641244296049,0.5800705711535098,-0.684050331800013,0.8383130822346031
6075,0.4183893486545627,0.835610858824614,0.23379008397031445,0.8476561558385737,-0.3996697449790381,0.7820828105171139
6081,0.6099327281309985,0.7818829901041371,0.29871470374404024,0.7421285172839563,-0.6127661778007583,0.9384338422024662
6085,0.7025540428207322,0.9077453538906735,0.14503818596485996,0.7375671879298394,-0.6949106537844495,0.8937229199038068
8031,0.6839739525368874,0.5931245535324109,0.11932987853753131,0.7408045643688758,-0.4870622846569055,0.7802313255483178
11001,,,,,,
12086,0.777296189998055,0.7392095569149015,0.7590710300112858,0.6773308322329654,-0.6906459933918557,0.8845072419381006
12103,0.577618261909659,0.510058861269236,0.25596421466954905,0.5577960961970877,-0.5021846398430017,0.6470480490349428
13063,0.6972092075138381,0.4671702144164536,-0.004926224827556664,0.30177888486920673,-0.5315860511959654,0.8332693672510749
13089,0.6595331181987417,0.5943971638464522,-0.0638244532060647,0.5414122642921748,-0.5610005138691864,0.7580552729360014
17031,0.7323842718070768,0.6151926441807355,-0.07145050784342288,0.5784453547713857,-0.5804952216441248,0.7934061636327229
17043,0.6230046924495781,0.5119220267021072,-0.11349324246904313,0.5247099935989479,-0.5210635484219537,0.7561172881320971
18097,0.735256646267814,0.551279402716484,-0.11917037675265704,0.4072941397593588,-0.5095825775421392,0.6547174197449369
22071,0.8487646318739677,0.8776747993335121,0.8289430757838,0.8149002790803483,-0.7796314328173317,0.737770806761374
25001,0.32371156378006183,-0.11957527316690451,-0.35763619929729606,-0.06240360276350584,-0.22151371431002606,-0.16132100187724546
25025,0.7314967869741843,0.7618939602807664,0.05111695748852174,0.7318890425561053,-0.5463237035709935,0.882071140600978
26163,0.7359778272861344,0.5457748149884897,-0.1953463411841326,0.47716790102886925,-0.5330702080860602,0.8279290090452548
27123,0.3037975614495035,0.6140898938406663,0.3342879783005929,0.14829659723836586,-0.4398580860154114,0.3782880852867173
34003,0.7086732970306575,0.6827650076072348,-0.12457287446196162,0.542315763558976,-0.5906950822768536,0.6339573177014605
34007,0.5598353283319059,0.5675095655240759,0.09899405307912326,0.37903006440452003,-0.4519259473236563,0.6529206793198017
34013,0.7131640891991069,0.7033599233405776,-0.08608650392680511,0.6008726596888742,-0.5677827234741119,0.8975061929234502
34017,0.6597214250604069,0.6137827949806255,-0.04096000228445891,0.5388197104218512,-0.5058851097909892,0.7610333764481495
34023,0.6707645905757333,0.7030965651842649,-0.1650319461707647,0.49304545388822335,-0.6007268035881942,0.6057098849490061
34031,0.7030188440924943,0.6644198668179584,-0.18118356481613734,0.5211057069352133,-0.530526125902756,0.48465606632051933
34039,0.6654922090042145,0.6030400238982194,0.006170000341157946,0.5566836574323485,-0.5204149168210462,0.6284032923029815
36059,0.7269818306435204,0.6393429020648527,-0.34099850264342696,0.49108565298089246,-0.6051116530268726,0.7218392855012294
36061,0.8090880095914456,0.9471837368529434,0.7006114239774133,0.8653298268528112,-0.7137325778677075,0.939725831747687
36087,0.6369485000666749,0.5930293818351324,-0.22490615494235783,0.5164973658960444,-0.4832710697350147,0.27804423690185287
39035,0.6743911275706803,0.4732429683507647,-0.2312548969597032,0.44586461895032886,-0.48174000052852006,0.5551035690667663
42045,0.5869782538933582,0.4482693548673007,-0.16326558486906534,0.39716714322541136,-0.4636428055475925,0.6497815964776381
42101,0.7135247500147961,0.7064755172426067,0.41361722206463336,0.6999391886366038,-0.5442024059977513,0.8082865148055468
48113,0.7670105654899672,0.7060000662555335,0.2717952899195104,0.7180684770655333,-0.668540333664464,0.8416731212209732
48201,0.6826341975866486,0.6089581455425201,0.33230077646927186,0.6658969300331901,-0.6316350602293052,0.8991819601262422
48439,0.5838489279794232,0.4549619244438301,-0.08266808718299111,0.5715678344311751,-0.5257678422771879,0.7304152874444705
51013,-0.38650358490430425,-0.8463918446898082,-0.39408277599223684,-0.4504049624258331,0.44429759804468133,-0.7779618738795443
51059,0.36865893521937393,0.30599916190987864,-0.15034377835212392,0.29625033012950064,-0.2870561830563058,0.5280919012198907
51107,-0.08188612012281958,-0.0579781677488789,0.0728620663764517,0.01102989510739731,0.09085724350097235,-0.12624374724629575
51000_3,,,,,,
51510,-0.41032550293904935,-0.7152099258824367,-0.2118763934180859,-0.39093016762294364,0.5165522598062157,-0.5154695581458453
55079,0.7115014987228133,0.632571799532242,-0.24337066854768016,0.569394328579656,-0.5539559372000554,0.6924614274683951
